States inputs Time(msecs) Memory(MB) Nodes Length Episodes Sequence Algorithm
32 5 4 3.77734 63 30 83 aaaaaaaaaaaaaaaaaaaaaaaaaaabdc Q_PDS
32 5 16 3.83203 202 27 170 aaaaaaaaaaaaaaaaaaacabcbdac Q_PDS
32 5 7 3.78516 67 31 74 aaaaaaaaaaaaaaaaaaaaaaaaTaTbcdb Q_PDS
32 5 3 3.77734 81 31 64 aaaaaaaaaaaaaaaaaaaaaaTcaadTbcc Q_PDS
32 5 23 3.875 221 31 162 aaaaaaaaaaaaaaaaaaaaaadaadaTbad Q_PDS
32 5 10 3.75 73 35 99 aaaaaaaaaaaaaaaaaaacaaaaaaTbaadaaab Q_PDS
32 5 20 3.82812 229 32 173 aaaaaaaaaaaaaaaaaaabbdadaaccbdTc Q_PDS
32 5 1348 4.03906 981 29 4597 aaaaaaaaaaaaaaaaaaaabcbbacbbd Q_PDS
32 5 6 3.78516 65 32 78 aaaaaaaaaacaaaaaaacaaaabbbbbTcac Q_PDS
32 5 8 3.76953 83 38 100 aaabaaaaaaaaaaaaaaaaaacaabaabTTcTcTaaa Q_PDS
32 5 1155 4.5625 1618 29 2765 aaaaaaaaaaaaaaaaaaaaabbcabbdc Q_PDS
32 5 25 3.77734 169 30 259 aaaaaaaaaaaaaaaaaaaaaabddaadbb Q_PDS
32 5 257 4.25 1048 32 850 aaaaaaaaaaaaaaaaaTaaaacacaddcabd Q_PDS
32 5 11 3.89844 96 31 136 aaaaaaaaaabaaaaaaaaaaaaacccdTdb Q_PDS
32 5 2 3.73438 46 39 62 aaadadaaaaaaaaaaaaaaaaaaaTaaTdbaTcbdTab Q_PDS
32 5 498 4.11719 870 31 2364 aaaaaaaaaaaaaaaaaaaaaacabcddcTd Q_PDS
32 5 2 3.85547 48 33 53 aaaaaaaaaaaaaaaaaaaaaaaaaaaaacTac Q_PDS
32 5 3 3.75 58 31 67 aaaaaaaaaaaaaaaaaaaaaaaaaaacbac Q_PDS
32 5 454 4.17578 966 34 1720 aaaaabaaaaaadaaaaaababacabcbcbdbbc Q_PDS
32 5 59 3.92578 403 35 317 abaaaaaaaaaaaaaaaaacccabccbdaadTTab Q_PDS
32 5 61 3.92969 434 29 355 baaaaaaaaaaaaaaaaaaaaaaaddbdb Q_PDS
32 5 6 3.78516 87 32 87 aaaaaaTaaaaadaaaaaaaaaaaacbadcTd Q_PDS
32 5 4 3.77344 58 32 85 aaaaaaaaaaaaaaaaaaaaaaaaaaaaadTc Q_PDS
32 5 131690 9.51953 16828 33 329418 aaaaaaaaaaaaaaaaaaadaacacadbcbbdb Q_PDS
32 5 941 4.66016 1113 31 2432 aaaaaaaaaaaaaaaaacaaaaaaadbbdbb Q_PDS
32 5 6 4.27344 105 35 95 aaaadaaTaaaaaaaaaaaaaaaaaaTacTcabdd Q_PDS
32 5 70 4.48438 504 35 279 aaaaaaaaaaaaaaaaaaaaaTaadadacaabTac Q_PDS
32 5 7 4.28906 132 30 74 aaaaaaaaaaaaaaaaaaaaaaaaddbbbd Q_PDS
32 5 60 4.37109 237 36 342 aaaaaaaaaaaaaaaaaaaaaaacbccbbbcTaadd Q_PDS
32 5 476 4.44141 701 30 1062 aaaaaaaaaaaaaaaaaaaaaTaaaaadbd Q_PDS
32 5 50 4.24609 117 34 466 aaaaTaaaaaaaaaaaaaaaaaaaaabcaabTdd Q_PDS
32 5 37 4.26953 158 32 285 aaaaaaaaaaaaaaaaaaaaaaaacbdTdTTd Q_PDS
32 5 969 4.60938 1334 29 2221 aaaaaaaaaaaaaaaaaaaadbaddccac Q_PDS
32 5 5 4.23828 100 30 90 aaaaaaaaaaaaaaaaaaaaaaaaaabccd Q_PDS
32 5 41 4.29297 315 34 192 aaaaaaaaaaaaaaaaaaaaacTbbacTabcabc Q_PDS
32 5 1198 5.12891 1951 32 1526 aaaaaaaaaaaadaaaaaaaaaaaaabTcacc Q_PDS
32 5 2 4.20703 47 32 52 aaaaaaaaaaaaaaaaaaaaaaaaadbdcTTc Q_PDS
32 5 195 4.42969 563 36 595 aTaaaaaaaaaaaaaaaaaaaaabdadbccTacTac Q_PDS
32 5 10 4.20703 82 34 97 aaaaaaaaaaaaaaaaaaaaaaaaaaabbTaaTd Q_PDS
32 5 218 4.38672 597 30 625 aaaaaaaaaaaaaaaaaaaaaaaabddcTc Q_PDS
32 5 2 4.17969 57 33 38 aaaaaaaaaTaaaaaaaaaaaaaaaTadaacdb Q_PDS
32 5 27 4.25781 281 32 225 aaaaaaaaaaaaaaaaaaaaaaacccTbbadd Q_PDS
32 5 6 4.19922 88 30 96 aaaaaaaTaaaaaaaaaaaaacaaabcccd Q_PDS
32 5 8 4.21094 111 30 91 acaaaaaaaaaaaaaaaaaaaaaaccddcc Q_PDS
32 5 5 4.17578 46 32 61 aaaaaaaaaaaaaaaaaaaaaaaaTdbTbcTd Q_PDS
32 5 16 4.23438 175 31 164 aaaaaaaaaaaaaaaaaaaaaaaadcacadd Q_PDS
32 5 2470 5.41797 3163 31 2254 aaaaaaaaaaaabaaaaaaaaadadbcdTbb Q_PDS
32 5 3776 5.64062 3541 31 3723 aaaaaaaaaaaaaaaaaaaTabccaabdabb Q_PDS
32 5 3 4.64062 67 31 60 aaaaaaaaaaTaaaaaaaaaaaaabbccabc Q_PDS
32 5 17 4.24219 102 30 142 aaaaaaaaaaaaaaabaaaaaaaaaaadad Q_PDS
32 5 7 4.23047 56 30 58 aaaaaaaaaaaaaaaaaaaaaaaaaaabTd Q_PDS
32 5 364 4.67188 1166 33 763 aaaaaaaaaaaaaaaaaaaaaaaTdbdddaTbd Q_PDS
32 5 4 4.23438 64 28 94 aaaaaaaaaaaaaaaaaaaaaaaaadcb Q_PDS
32 5 69 4.28906 284 33 557 aaaaaaaaaaaaaaaaaaaaaaaccTacdTdTd Q_PDS
32 5 11 4.22266 139 30 123 aaaaaaaaaaaaaaaaaaaaaabbbdcacb Q_PDS
32 5 19 4.25 164 35 175 aaaaaaaaaaaaTTaaaaaaaaaaaaaaadTcTbc Q_PDS
32 5 3 4.20703 58 34 54 aaaTaaaaaaaaaaaaTaaaaaaaaabbdaabcc Q_PDS
32 5 4 4.20703 74 34 73 aaaTaaaaaaaaaaaaaaaaabbbbdcddTaacd Q_PDS
32 5 7 4.21875 118 37 93 aaaaaaaaaaaaaaaaaaaaaaacbTdTadTdcaccb Q_PDS
32 5 685 4.83594 1562 30 1359 aaaaaaaaaaaaaaaaaaaaaaaaabbbac Q_PDS
32 5 75 4.41797 416 29 567 aaaaaaaaaaaaaaaaaaaaadccccacb Q_PDS
32 5 19 4.25 102 30 217 aaaaadaaaaaaaaaaaaaaaaaaaaaacc Q_PDS
64 3 11 4.375 114 64 77 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTa Q_PDS
64 3 14 4.43359 159 111 84 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaTaaaaaaaaaaTabTabaTbaTaaTbaaabTaTaTaTTaaTTaaaaaTbaaaTbTaabaabTbb Q_PDS
64 3 35 4.58594 304 77 164 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabTabbbbbaaTbTabTbTb Q_PDS
64 3 10 4.45312 136 64 85 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaab Q_PDS
64 3 31 4.48438 199 65 96 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaTb Q_PDS
64 3 12 4.48828 148 84 81 aaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaTaaaTabbaTaaaaabbTTTbababb Q_PDS
64 3 14 4.49609 174 77 100 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTTaTaaTaaaTaaaaTabTaaTTbbab Q_PDS
64 3 8 4.47266 91 74 80 aaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaabaTaTTbabbabb Q_PDS
64 3 13 4.47266 152 65 87 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaTab Q_PDS
64 3 14 4.42969 142 64 98 aaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaab Q_PDS
64 3 14 4.47656 162 87 81 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbaTbbTTaaaabaaTbbaTaaaTabTb Q_PDS
64 3 9 4.41016 85 69 91 aaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTabbabbab Q_PDS
64 3 21 4.52344 224 67 94 aaaaaaaaTaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaTbb Q_PDS
64 3 31 4.50781 233 82 105 aaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaTaTabaTbbTTbaaabbab Q_PDS
64 3 9 4.42188 89 65 92 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaabTb Q_PDS
64 3 10 4.42188 75 63 98 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa Q_PDS
64 3 10 4.39062 110 69 89 aaaaaaTaaaaaaaaTaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTTaaTaa Q_PDS
64 3 10 4.40625 85 65 94 aaaaaaaaaaTaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa Q_PDS
64 3 13 4.41797 141 71 95 aaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTbbbTbaTaab Q_PDS
64 3 10 4.42188 110 69 78 aaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabTbTaaabb Q_PDS
64 3 24 4.59375 231 76 128 aaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaTaTbbbTaaaTbb Q_PDS
64 3 13 4.49219 151 67 90 aaaTaaaaaaTaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaa Q_PDS
64 3 17 4.47266 186 70 100 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaTaTaTbaTb Q_PDS
64 3 8 4.39453 95 70 69 aaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaTabaaaab Q_PDS
64 3 19 4.47656 195 70 117 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaTaTaaabbTbTb Q_PDS
64 3 12 4.42969 118 81 95 aaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaTaTTbTbTbbabTaaaTbTbbb Q_PDS
64 3 24 4.56641 235 73 122 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaTabaTabTaaTb Q_PDS
64 3 18 4.58203 183 71 124 aaaabaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaTaabTbbbTb Q_PDS
64 3 10 4.40234 105 84 90 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTbabaaTaTbbaTTbTaTaTabaTa Q_PDS
64 3 7 4.46484 81 63 68 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa Q_PDS
64 3 14 4.41797 154 70 97 aaaTaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaTbTbabTb Q_PDS
64 3 12 4.43359 148 85 70 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaTabbaTaTaTbTabaTaTaabTbTb Q_PDS
64 3 9 4.40234 77 70 85 aaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaabTbTaTbb Q_PDS
64 3 12 4.4375 114 70 71 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaTTaaTab Q_PDS
64 3 15 4.46875 177 66 102 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTbabTb Q_PDS
64 3 15 4.44922 174 76 93 aTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTbbaaTTaaTaTab Q_PDS
64 3 12 4.41797 127 64 101 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTa Q_PDS
64 3 25 4.65234 236 65 130 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaTabbb Q_PDS
64 3 14 4.50391 154 72 92 aaaaaaaaaaaaaaaaaaaaaaaaaabaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTTaaTbabbTb Q_PDS
64 3 21 4.5 210 66 113 aaaabaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbab Q_PDS
64 3 12 4.48828 155 89 82 aaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaTbTaaaTaaTaTTaaTaaTababTaab Q_PDS
64 3 22 4.51172 229 80 119 aaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbaTaabbTTbTaabaaTb Q_PDS
64 3 10 4.43359 77 72 91 aaaaabaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTTaababTbTb Q_PDS
64 3 19 4.53125 216 70 91 aaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaTaaTbbbb Q_PDS
64 3 14 4.46484 160 70 94 aabaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTbTaabb Q_PDS
64 3 13 4.4375 120 64 101 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa Q_PDS
64 3 11 4.44141 113 65 88 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaTa Q_PDS
64 3 12 4.44141 136 67 90 aaaaaaaaaaaaaaaaaaaaaaaabaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaabb Q_PDS
64 3 9 4.46875 99 75 80 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaTaTbTaTbaTaaab Q_PDS
64 3 9 4.45703 129 77 63 aaaaaaaaaaaaaabbaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaTaaTaaabTTabb Q_PDS
64 3 12 4.46484 144 68 77 abaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaabTab Q_PDS
64 3 18 4.48438 192 65 92 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTabab Q_PDS
64 3 11 4.41016 127 68 89 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTTabbbabab Q_PDS
64 3 13 4.46484 146 73 73 baaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaabaTaTaabTb Q_PDS
64 3 13 4.48438 138 67 66 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaabaabbb Q_PDS
64 3 18 4.46875 192 71 105 aaaaaaaaaabaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaTbbTaTb Q_PDS
64 3 14 4.46484 158 68 100 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaTaTaTabba Q_PDS
64 3 11 4.41797 137 67 82 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTbTabbb Q_PDS
64 3 18 4.46875 178 71 105 aaaaaaabaaabaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaabaabTbb Q_PDS
64 3 15 4.46484 165 64 88 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTa Q_PDS
64 3 25 4.4375 140 68 98 aaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaababTbb Q_PDS
64 3 22 4.43359 175 74 91 aaaaaaaaaaaaaaaaaaaaaabaabaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTTbabaTabba Q_PDS
64 3 27 4.44922 172 76 92 aaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaTTbbaTTaaTaTab Q_PDS
64 3 12 4.44922 64 66 61 aaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaTabb Q_PDS
64 3 19 4.41016 99 65 89 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTabaab Q_PDS
64 3 16 4.48438 173 71 101 aaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaababbTaTabab Q_PDS
64 3 28 4.56641 255 84 114 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaabbTbbTbbaaTbbTTbaTbTbTbb Q_PDS
64 3 10 4.45312 109 81 92 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabTbbTbTabbaaabbababTbbb Q_PDS
64 3 10 4.44531 109 64 82 aaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa Q_PDS
64 3 10 4.42188 95 63 98 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa Q_PDS
64 3 11 4.40625 111 70 94 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaababTb Q_PDS
64 3 12 4.375 120 70 97 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaTTaaaTaTbab Q_PDS
64 3 15 4.45312 162 64 92 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTa Q_PDS
64 3 14 4.46094 146 88 88 aaaaaabaaaaaaaaaaaabaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTabTbbTaaTabaTTTabaaaTaTTbb Q_PDS
64 3 9 4.41016 120 74 71 aaaaTaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTbTaabaTbTb Q_PDS
64 3 11 4.45312 140 68 59 aaaaaaaabaaabaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaTb Q_PDS
64 3 14 4.44531 145 64 105 aaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa Q_PDS
64 3 21 4.48828 207 90 108 aaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTbbTbbaTbTaaTaaTbaabTaaaaTTaab Q_PDS
64 3 23 4.53125 228 111 105 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTabTbbaaTaaTaabaTbTababTTaaaTbbbbabaTbabbaaaTbaabTabb Q_PDS
64 3 9 4.4375 90 65 75 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaTb Q_PDS
64 3 12 4.42969 121 72 88 aaaaaaTaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaTbbaTbaTb Q_PDS
64 3 9 4.4375 97 65 75 aaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaa Q_PDS
64 3 22 4.54297 217 67 119 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaabTbbb Q_PDS
64 3 16 4.42578 133 75 94 aaaaaaaaaaaaaaTaaaaaaaaaaaaabaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbaTaaaTabTb Q_PDS
64 3 11 4.44922 138 63 78 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa Q_PDS
64 3 13 4.52734 158 77 85 aaaaaTaaaaaaaaaaabaaabaaaaaaaaaTaaaaaaabaaaaaaaaaaaaaaaaaaaaaaabaTabbabTbTbab Q_PDS
64 3 11 4.5 119 65 100 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaabb Q_PDS
64 3 28 4.73828 266 80 152 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabTbaTTTaaTbbTabaaTaab Q_PDS
64 3 17 4.65234 186 65 90 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaab Q_PDS
64 3 29 4.57422 183 64 95 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaa Q_PDS
64 3 14 4.59375 157 75 112 aaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaTTbTaabaTabbbb Q_PDS
64 3 29 4.66406 268 66 152 aaaaabaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTa Q_PDS
64 3 11 4.48828 132 64 84 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaab Q_PDS
64 3 20 4.51953 184 63 130 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaab Q_PDS
64 3 23 4.58594 213 76 112 aaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTabbaTaTTaTaTbTb Q_PDS
64 3 11 4.53125 127 65 91 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaabTb Q_PDS
64 3 15 4.51562 182 64 101 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaab Q_PDS
64 3 28 4.59766 225 77 116 aaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTTaaTTTbbaabbaa Q_PDS
64 3 28 4.53906 154 64 111 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa Q_PDS
64 3 9 4.5 112 75 73 aaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaTaTabaTaTaaTab Q_PDS
64 4 279 5.43359 1090 75 664 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaTaaaaaabaTbaaaaTcaTac Q_PDS
64 4 15 4.53516 122 65 148 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacTbcTcb Q_PDS
64 4 28 4.64844 253 62 184 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbb Q_PDS
64 4 14 4.52734 96 65 153 aaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabTcTc Q_PDS
64 4 25 4.69922 241 80 144 TaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaTbTbcbccTcaTabTacTaaTc Q_PDS
64 4 16 4.53125 137 67 144 aaaaTaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaababcaacc Q_PDS
64 4 396 4.96094 781 68 877 aaaaacaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaabcacccaabc Q_PDS
64 4 18 4.59375 151 71 146 aaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTabbTaaaccTccb Q_PDS
64 4 41 4.54297 173 71 172 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaccbTaaaaTaaac Q_PDS
64 4 15 4.53516 160 62 135 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbTc Q_PDS
64 4 11 4.51172 101 64 113 aTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaccTccc Q_PDS
64 4 18 4.53906 177 73 153 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaacTcaTaaTcaabTb Q_PDS
64 4 15 4.5625 154 66 133 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacacaacbbc Q_PDS
64 4 29 4.6875 246 69 213 aaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacbbTaTbabTc Q_PDS
