Episodes Task Normalised_Cummulative_Reward
82 Q(PDS) 0.70355
83 Q(PDS) 0.88434
84 Q(PDS) 0.73251
85 Q(PDS) 0.91734
86 Q(PDS) 0.95190
87 Q(PDS) 0.95794
88 Q(PDS) 0.87062
89 Q(PDS) 0.92167
90 Q(PDS) 0.90683
91 Q(PDS) 0.71956
92 Q(PDS) 0.89896
93 Q(PDS) 0.79023
94 Q(PDS) 0.83908
95 Q(PDS) 0.88323
96 Q(PDS) 0.93402
97 Q(PDS) 0.79458
98 Q(PDS) 0.92928
99 Q(PDS) 0.93825
100 Q(PDS) 0.88740
1 Q(PDS) 0.00000
2 Q(PDS) 0.82417
3 Q(PDS) 0.68020
4 Q(PDS) 0.33087
5 Q(PDS) 0.65532
6 Q(PDS) 0.86572
7 Q(PDS) 0.60142
8 Q(PDS) 0.61815
9 Q(PDS) 0.88818
10 Q(PDS) 0.92503
11 Q(PDS) 0.92627
12 Q(PDS) 0.85874
13 Q(PDS) 0.92797
14 Q(PDS) 0.83119
15 Q(PDS) 0.94927
16 Q(PDS) 0.86280
17 Q(PDS) 0.81898
18 Q(PDS) 0.57773
19 Q(PDS) 0.91918
20 Q(PDS) 0.90855
21 Q(PDS) 0.85930
22 Q(PDS) 0.73569
23 Q(PDS) 0.84041
24 Q(PDS) 0.67338
25 Q(PDS) 0.79699
26 Q(PDS) 0.86599
27 Q(PDS) 0.85718
28 Q(PDS) 0.82773
29 Q(PDS) 0.78474
30 Q(PDS) 0.71898
31 Q(PDS) 0.88784
32 Q(PDS) 0.75729
33 Q(PDS) 0.92640
34 Q(PDS) 0.64331
35 Q(PDS) 0.80148
36 Q(PDS) 0.90110
37 Q(PDS) 0.65159
38 Q(PDS) 0.82259
39 Q(PDS) 0.91289
40 Q(PDS) 0.94731
41 Q(PDS) 0.92375
42 Q(PDS) 0.63488
43 Q(PDS) 0.81912
44 Q(PDS) 0.89048
45 Q(PDS) 0.78242
46 Q(PDS) 0.74236
47 Q(PDS) 0.96798
48 Q(PDS) 0.72601
49 Q(PDS) 0.85402
50 Q(PDS) 0.69297
51 Q(PDS) 0.89630
52 Q(PDS) 0.81976
53 Q(PDS) 0.73467
54 Q(PDS) 0.88046
55 Q(PDS) 0.92152
56 Q(PDS) 0.93091
57 Q(PDS) 0.89309
58 Q(PDS) 0.80041
59 Q(PDS) 0.92579
60 Q(PDS) 0.89489
61 Q(PDS) 0.91553
62 Q(PDS) 0.90090
63 Q(PDS) 0.61402
64 Q(PDS) 0.90434
65 Q(PDS) 0.93966
66 Q(PDS) 0.81557
67 Q(PDS) 0.78149
68 Q(PDS) 0.92374
69 Q(PDS) 0.69825
70 Q(PDS) 0.84359
71 Q(PDS) 0.94949
72 Q(PDS) 0.83926
73 Q(PDS) 0.92070
74 Q(PDS) 0.97297
75 Q(PDS) 0.94487
76 Q(PDS) 0.94775
77 Q(PDS) 0.85479
78 Q(PDS) 0.83066
79 Q(PDS) 0.81597
80 Q(PDS) 0.75817
81 Q(PDS) 0.85447
82 Q(PDS) 0.92553
83 Q(PDS) 0.88603
84 Q(PDS) 0.74641
85 Q(PDS) 0.87895
86 Q(PDS) 0.77853
87 Q(PDS) 0.93431
88 Q(PDS) 0.84028
89 Q(PDS) 0.91463
90 Q(PDS) 0.77750
91 Q(PDS) 0.97379
92 Q(PDS) 0.91264
93 Q(PDS) 0.91792
94 Q(PDS) 0.64272
95 Q(PDS) 0.78706
96 Q(PDS) 0.75176
97 Q(PDS) 0.91927
98 Q(PDS) 0.85587
99 Q(PDS) 0.94930
100 Q(PDS) 0.70738
1 Q(PDS) 0.00000
2 Q(PDS) 0.59353
3 Q(PDS) 0.89846
4 Q(PDS) 0.73034
5 Q(PDS) 0.90227
6 Q(PDS) 0.48456
7 Q(PDS) 0.56338
8 Q(PDS) 0.77546
9 Q(PDS) 0.53473
10 Q(PDS) 0.84310
11 Q(PDS) 0.83813
12 Q(PDS) 0.90603
13 Q(PDS) 0.55307
14 Q(PDS) 0.92508
15 Q(PDS) 0.79128
16 Q(PDS) 0.91106
17 Q(PDS) 0.90617
18 Q(PDS) 0.64692
19 Q(PDS) 0.84900
20 Q(PDS) 0.86005
21 Q(PDS) 0.96028
22 Q(PDS) 0.55870
23 Q(PDS) 0.95330
24 Q(PDS) 0.95879
25 Q(PDS) 0.56008
26 Q(PDS) 0.70569
27 Q(PDS) 0.63252
28 Q(PDS) 0.90464
29 Q(PDS) 0.89435
30 Q(PDS) 0.90749
31 Q(PDS) 0.77767
32 Q(PDS) 0.91782
33 Q(PDS) 0.71393
34 Q(PDS) 0.90262
35 Q(PDS) 0.92667
36 Q(PDS) 0.63510
37 Q(PDS) 0.84507
38 Q(PDS) 0.89058
39 Q(PDS) 0.94939
40 Q(PDS) 0.88315
41 Q(PDS) 0.93507
42 Q(PDS) 0.81151
43 Q(PDS) 0.76345
44 Q(PDS) 0.67666
45 Q(PDS) 0.82452
46 Q(PDS) 0.85662
47 Q(PDS) 0.78267
48 Q(PDS) 0.94523
49 Q(PDS) 0.92762
50 Q(PDS) 0.66236
51 Q(PDS) 0.72707
52 Q(PDS) 0.94910
53 Q(PDS) 0.91322
54 Q(PDS) 0.84944
55 Q(PDS) 0.81480
56 Q(PDS) 0.73482
57 Q(PDS) 0.82064
58 Q(PDS) 0.84408
59 Q(PDS) 0.72909
60 Q(PDS) 0.72049
61 Q(PDS) 0.92767
62 Q(PDS) 0.82699
63 Q(PDS) 0.76587
64 Q(PDS) 0.87276
65 Q(PDS) 0.90222
66 Q(PDS) 0.90091
67 Q(PDS) 0.85092
68 Q(PDS) 0.91320
69 Q(PDS) 0.79558
70 Q(PDS) 0.91518
71 Q(PDS) 0.83522
72 Q(PDS) 0.77957
73 Q(PDS) 0.93037
74 Q(PDS) 0.90064
75 Q(PDS) 0.78933
76 Q(PDS) 0.78152
77 Q(PDS) 0.89543
78 Q(PDS) 0.84491
79 Q(PDS) 0.84599
80 Q(PDS) 0.92535
81 Q(PDS) 0.94207
82 Q(PDS) 0.82246
83 Q(PDS) 0.90807
84 Q(PDS) 0.95660
85 Q(PDS) 0.67911
86 Q(PDS) 0.79880
87 Q(PDS) 0.95291
88 Q(PDS) 0.73303
89 Q(PDS) 0.96403
90 Q(PDS) 0.77522
91 Q(PDS) 0.84154
92 Q(PDS) 0.85220
93 Q(PDS) 0.86067
94 Q(PDS) 0.94368
95 Q(PDS) 0.70349
96 Q(PDS) 0.95003
97 Q(PDS) 0.81552
98 Q(PDS) 0.91601
99 Q(PDS) 0.93797
100 Q(PDS) 0.81872
1 Q(PDS) 0.00000
2 Q(PDS) 0.82957
3 Q(PDS) 0.66770
4 Q(PDS) 0.34935
5 Q(PDS) 0.85033
6 Q(PDS) 0.81742
7 Q(PDS) 0.63278
8 Q(PDS) 0.44583
9 Q(PDS) 0.71209
10 Q(PDS) 0.90609
11 Q(PDS) 0.91042
12 Q(PDS) 0.92776
13 Q(PDS) 0.78484
14 Q(PDS) 0.90889
15 Q(PDS) 0.59700
16 Q(PDS) 0.87168
17 Q(PDS) 0.85094
18 Q(PDS) 0.83518
19 Q(PDS) 0.85165
20 Q(PDS) 0.89765
21 Q(PDS) 0.78863
22 Q(PDS) 0.87738
23 Q(PDS) 0.96023
24 Q(PDS) 0.91789
25 Q(PDS) 0.93181
26 Q(PDS) 0.69212
27 Q(PDS) 0.77635
28 Q(PDS) 0.87506
29 Q(PDS) 0.81805
30 Q(PDS) 0.76079
31 Q(PDS) 0.67482
32 Q(PDS) 0.83224
33 Q(PDS) 0.83747
34 Q(PDS) 0.77703
35 Q(PDS) 0.74525
36 Q(PDS) 0.91597
37 Q(PDS) 0.86241
38 Q(PDS) 0.80155
39 Q(PDS) 0.92973
40 Q(PDS) 0.94428
41 Q(PDS) 0.81812
42 Q(PDS) 0.96010
43 Q(PDS) 0.79580
44 Q(PDS) 0.90534
45 Q(PDS) 0.88715
46 Q(PDS) 0.87188
47 Q(PDS) 0.75831
48 Q(PDS) 0.74088
49 Q(PDS) 0.67348
50 Q(PDS) 0.95385
51 Q(PDS) 0.82981
52 Q(PDS) 0.89384
53 Q(PDS) 0.95695
54 Q(PDS) 0.86703
55 Q(PDS) 0.95241
56 Q(PDS) 0.93241
57 Q(PDS) 0.85202
58 Q(PDS) 0.93681
59 Q(PDS) 0.86338
60 Q(PDS) 0.93353
61 Q(PDS) 0.86778
62 Q(PDS) 0.90616
63 Q(PDS) 0.92251
64 Q(PDS) 0.95657
65 Q(PDS) 0.68003
66 Q(PDS) 0.93799
67 Q(PDS) 0.74688
68 Q(PDS) 0.86287
69 Q(PDS) 0.86810
70 Q(PDS) 0.80884
71 Q(PDS) 0.94226
72 Q(PDS) 0.78987
73 Q(PDS) 0.85590
74 Q(PDS) 0.93625
75 Q(PDS) 0.92202
76 Q(PDS) 0.71677
77 Q(PDS) 0.76611
78 Q(PDS) 0.81047
79 Q(PDS) 0.97865
80 Q(PDS) 0.60758
81 Q(PDS) 0.86878
82 Q(PDS) 0.79989
83 Q(PDS) 0.89808
84 Q(PDS) 0.91402
85 Q(PDS) 0.92142
86 Q(PDS) 0.94256
87 Q(PDS) 0.83859
88 Q(PDS) 0.93881
89 Q(PDS) 0.92026
90 Q(PDS) 0.76003
91 Q(PDS) 0.75797
92 Q(PDS) 0.92574
93 Q(PDS) 0.76034
94 Q(PDS) 0.96058
95 Q(PDS) 0.88382
96 Q(PDS) 0.97149
97 Q(PDS) 0.83615
98 Q(PDS) 0.84707
99 Q(PDS) 0.94457
100 Q(PDS) 0.82343
1 Q(PDS) 0.00000
2 Q(PDS) 0.55652
3 Q(PDS) 0.76605
4 Q(PDS) 0.68958
5 Q(PDS) 0.87274
6 Q(PDS) 0.90810
7 Q(PDS) 0.89995
8 Q(PDS) 0.79930
9 Q(PDS) 0.56592
10 Q(PDS) 0.91683
11 Q(PDS) 0.93839
12 Q(PDS) 0.93570
13 Q(PDS) 0.62019
14 Q(PDS) 0.82061
15 Q(PDS) 0.83699
16 Q(PDS) 0.84328
17 Q(PDS) 0.82079
18 Q(PDS) 0.72153
19 Q(PDS) 0.95009
20 Q(PDS) 0.90180
21 Q(PDS) 0.56630
22 Q(PDS) 0.89667
23 Q(PDS) 0.74394
24 Q(PDS) 0.70434
25 Q(PDS) 0.70499
26 Q(PDS) 0.92266
27 Q(PDS) 0.74449
28 Q(PDS) 0.90729
29 Q(PDS) 0.66684
30 Q(PDS) 0.82790
31 Q(PDS) 0.50488
32 Q(PDS) 0.80998
33 Q(PDS) 0.86548
34 Q(PDS) 0.95552
35 Q(PDS) 0.86326
36 Q(PDS) 0.97001
37 Q(PDS) 0.83081
38 Q(PDS) 0.54697
39 Q(PDS) 0.80152
40 Q(PDS) 0.92884
41 Q(PDS) 0.81288
42 Q(PDS) 0.82150
43 Q(PDS) 0.60416
44 Q(PDS) 0.90459
45 Q(PDS) 0.73599
46 Q(PDS) 0.64354
47 Q(PDS) 0.90674
48 Q(PDS) 0.82782
49 Q(PDS) 0.83717
50 Q(PDS) 0.75778
51 Q(PDS) 0.57524
52 Q(PDS) 0.94181
53 Q(PDS) 0.72773
54 Q(PDS) 0.73766
55 Q(PDS) 0.87720
56 Q(PDS) 0.91954
57 Q(PDS) 0.76275
58 Q(PDS) 0.67510
59 Q(PDS) 0.65674
60 Q(PDS) 0.94588
61 Q(PDS) 0.70181
62 Q(PDS) 0.92875
63 Q(PDS) 0.82630
64 Q(PDS) 0.83956
65 Q(PDS) 0.59379
66 Q(PDS) 0.86949
67 Q(PDS) 0.94355
68 Q(PDS) 0.93076
69 Q(PDS) 0.72727
70 Q(PDS) 0.94330
71 Q(PDS) 0.84025
72 Q(PDS) 0.93623
73 Q(PDS) 0.89075
74 Q(PDS) 0.85895
75 Q(PDS) 0.90055
76 Q(PDS) 0.89572
77 Q(PDS) 0.95630
78 Q(PDS) 0.93972
79 Q(PDS) 0.69147
80 Q(PDS) 0.93809
81 Q(PDS) 0.75285
82 Q(PDS) 0.96476
83 Q(PDS) 0.79325
84 Q(PDS) 0.86281
85 Q(PDS) 0.61958
86 Q(PDS) 0.80639
87 Q(PDS) 0.94532
88 Q(PDS) 0.89292
89 Q(PDS) 0.77917
90 Q(PDS) 0.96638
91 Q(PDS) 0.77788
92 Q(PDS) 0.94926
93 Q(PDS) 0.79541
94 Q(PDS) 0.96799
95 Q(PDS) 0.86919
96 Q(PDS) 0.91598
97 Q(PDS) 0.72792
98 Q(PDS) 0.87373
99 Q(PDS) 0.72395
100 Q(PDS) 0.97118
1 Q(PDS) 0.00000
2 Q(PDS) 0.82984
3 Q(PDS) 0.79639
4 Q(PDS) 0.78361
5 Q(PDS) 0.73890
6 Q(PDS) 0.77290
7 Q(PDS) 0.92928
8 Q(PDS) 0.93276
9 Q(PDS) 0.66007
10 Q(PDS) 0.70937
11 Q(PDS) 0.70589
12 Q(PDS) 0.91199
13 Q(PDS) 0.96517
14 Q(PDS) 0.70874
15 Q(PDS) 0.75293
16 Q(PDS) 0.60727
17 Q(PDS) 0.82244
18 Q(PDS) 0.95041
19 Q(PDS) 0.93071
20 Q(PDS) 0.94658
21 Q(PDS) 0.67983
22 Q(PDS) 0.70746
23 Q(PDS) 0.87561
24 Q(PDS) 0.92844
25 Q(PDS) 0.74767
26 Q(PDS) 0.86639
27 Q(PDS) 0.79272
28 Q(PDS) 0.82701
29 Q(PDS) 0.69338
30 Q(PDS) 0.95757
31 Q(PDS) 0.96219
32 Q(PDS) 0.84089
33 Q(PDS) 0.80142
34 Q(PDS) 0.89131
35 Q(PDS) 0.65862
36 Q(PDS) 0.93300
37 Q(PDS) 0.82982
38 Q(PDS) 0.93942
39 Q(PDS) 0.91044
40 Q(PDS) 0.79151
41 Q(PDS) 0.89396
42 Q(PDS) 0.67354
43 Q(PDS) 0.95074
44 Q(PDS) 0.77797
45 Q(PDS) 0.81856
46 Q(PDS) 0.91755
47 Q(PDS) 0.94118
48 Q(PDS) 0.57727
49 Q(PDS) 0.83080
50 Q(PDS) 0.75422
51 Q(PDS) 0.80026
52 Q(PDS) 0.68977
53 Q(PDS) 0.91594
54 Q(PDS) 0.88409
55 Q(PDS) 0.82195
56 Q(PDS) 0.68351
57 Q(PDS) 0.91172
58 Q(PDS) 0.75376
59 Q(PDS) 0.79347
60 Q(PDS) 0.89337
61 Q(PDS) 0.85090
62 Q(PDS) 0.79346
63 Q(PDS) 0.90947
64 Q(PDS) 0.83538
65 Q(PDS) 0.76392
66 Q(PDS) 0.82778
67 Q(PDS) 0.91563
68 Q(PDS) 0.92111
69 Q(PDS) 0.91185
70 Q(PDS) 0.83851
71 Q(PDS) 0.95598
72 Q(PDS) 0.76814
73 Q(PDS) 0.93701
74 Q(PDS) 0.92919
75 Q(PDS) 0.94523
76 Q(PDS) 0.89583
77 Q(PDS) 0.90427
78 Q(PDS) 0.89111
79 Q(PDS) 0.95043
80 Q(PDS) 0.93524
81 Q(PDS) 0.86770
82 Q(PDS) 0.84599
83 Q(PDS) 0.85527
84 Q(PDS) 0.68805
85 Q(PDS) 0.84001
86 Q(PDS) 0.92554
87 Q(PDS) 0.94238
88 Q(PDS) 0.94344
89 Q(PDS) 0.66018
90 Q(PDS) 0.90258
91 Q(PDS) 0.78656
92 Q(PDS) 0.77279
93 Q(PDS) 0.79291
94 Q(PDS) 0.95687
95 Q(PDS) 0.76910
96 Q(PDS) 0.77218
97 Q(PDS) 0.94172
98 Q(PDS) 0.81242
99 Q(PDS) 0.91886
100 Q(PDS) 0.81178
1 Q(PDS) 0.00000
2 Q(PDS) 0.71219
3 Q(PDS) 0.87810
4 Q(PDS) 0.91057
5 Q(PDS) 0.57175
6 Q(PDS) 0.51634
7 Q(PDS) 0.91701
8 Q(PDS) 0.64397
9 Q(PDS) 0.63017
10 Q(PDS) 0.82565
11 Q(PDS) 0.88253
12 Q(PDS) 0.86695
13 Q(PDS) 0.94552
14 Q(PDS) 0.80241
15 Q(PDS) 0.54584
16 Q(PDS) 0.45144
17 Q(PDS) 0.63886
18 Q(PDS) 0.84283
19 Q(PDS) 0.94527
20 Q(PDS) 0.92968
21 Q(PDS) 0.88947
22 Q(PDS) 0.91520
23 Q(PDS) 0.95975
24 Q(PDS) 0.72536
25 Q(PDS) 0.71839
26 Q(PDS) 0.87049
27 Q(PDS) 0.68621
28 Q(PDS) 0.83021
29 Q(PDS) 0.96602
30 Q(PDS) 0.76290
31 Q(PDS) 0.86405
32 Q(PDS) 0.82695
33 Q(PDS) 0.81818
34 Q(PDS) 0.85446
35 Q(PDS) 0.89585
36 Q(PDS) 0.95495
37 Q(PDS) 0.92519
38 Q(PDS) 0.70070
39 Q(PDS) 0.85828
40 Q(PDS) 0.77311
41 Q(PDS) 0.82181
42 Q(PDS) 0.95828
43 Q(PDS) 0.84607
44 Q(PDS) 0.90695
45 Q(PDS) 0.67132
46 Q(PDS) 0.63571
47 Q(PDS) 0.89431
48 Q(PDS) 0.88795
49 Q(PDS) 0.81865
50 Q(PDS) 0.73857
51 Q(PDS) 0.89375
52 Q(PDS) 0.91815
53 Q(PDS) 0.81401
54 Q(PDS) 0.94177
55 Q(PDS) 0.94343
56 Q(PDS) 0.60599
57 Q(PDS) 0.62484
58 Q(PDS) 0.91152
59 Q(PDS) 0.86923
60 Q(PDS) 0.87391
61 Q(PDS) 0.92726
62 Q(PDS) 0.75479
63 Q(PDS) 0.86291
64 Q(PDS) 0.88766
65 Q(PDS) 0.75925
66 Q(PDS) 0.69859
67 Q(PDS) 0.91778
68 Q(PDS) 0.87588
69 Q(PDS) 0.92785
70 Q(PDS) 0.73582
71 Q(PDS) 0.96111
72 Q(PDS) 0.79807
73 Q(PDS) 0.94685
74 Q(PDS) 0.88843
75 Q(PDS) 0.88126
76 Q(PDS) 0.91174
77 Q(PDS) 0.89239
78 Q(PDS) 0.82523
79 Q(PDS) 0.87027
80 Q(PDS) 0.93201
81 Q(PDS) 0.63259
82 Q(PDS) 0.91952
83 Q(PDS) 0.84147
84 Q(PDS) 0.84868
85 Q(PDS) 0.85018
86 Q(PDS) 0.94532
87 Q(PDS) 0.92682
88 Q(PDS) 0.88910
89 Q(PDS) 0.90333
90 Q(PDS) 0.91917
91 Q(PDS) 0.87674
92 Q(PDS) 0.86755
93 Q(PDS) 0.93489
94 Q(PDS) 0.95281
95 Q(PDS) 0.80142
96 Q(PDS) 0.76871
97 Q(PDS) 0.93574
98 Q(PDS) 0.80497
99 Q(PDS) 0.86914
100 Q(PDS) 0.96572
1 Q(PDS) 0.00000
2 Q(PDS) 0.85257
3 Q(PDS) 0.73224
4 Q(PDS) 0.84894
5 Q(PDS) 0.81930
6 Q(PDS) 0.57211
7 Q(PDS) 0.62158
8 Q(PDS) 0.71197
9 Q(PDS) 0.42046
10 Q(PDS) 0.73740
11 Q(PDS) 0.81065
12 Q(PDS) 0.91738
13 Q(PDS) 0.56802
14 Q(PDS) 0.69574
15 Q(PDS) 0.74292
16 Q(PDS) 0.60531
17 Q(PDS) 0.85767
18 Q(PDS) 0.55743
19 Q(PDS) 0.66168
20 Q(PDS) 0.56801
21 Q(PDS) 0.65052
22 Q(PDS) 0.74917
23 Q(PDS) 0.74402
24 Q(PDS) 0.93847
25 Q(PDS) 0.92959
26 Q(PDS) 0.75161
27 Q(PDS) 0.78127
28 Q(PDS) 0.91926
29 Q(PDS) 0.89059
30 Q(PDS) 0.87531
31 Q(PDS) 0.92417
32 Q(PDS) 0.97050
33 Q(PDS) 0.93908
34 Q(PDS) 0.84167
35 Q(PDS) 0.95038
36 Q(PDS) 0.85873
37 Q(PDS) 0.91198
38 Q(PDS) 0.89472
39 Q(PDS) 0.74675
40 Q(PDS) 0.74421
41 Q(PDS) 0.98083
42 Q(PDS) 0.94861
43 Q(PDS) 0.91171
44 Q(PDS) 0.94847
45 Q(PDS) 0.81825
46 Q(PDS) 0.62915
47 Q(PDS) 0.81282
48 Q(PDS) 0.77118
49 Q(PDS) 0.89136
50 Q(PDS) 0.93339
51 Q(PDS) 0.56951
52 Q(PDS) 0.90218
53 Q(PDS) 0.85128
54 Q(PDS) 0.92792
55 Q(PDS) 0.94886
56 Q(PDS) 0.86815
57 Q(PDS) 0.90558
58 Q(PDS) 0.74149
59 Q(PDS) 0.89402
60 Q(PDS) 0.90225
61 Q(PDS) 0.87820
62 Q(PDS) 0.83096
63 Q(PDS) 0.90727
64 Q(PDS) 0.89245
65 Q(PDS) 0.83131
66 Q(PDS) 0.95713
67 Q(PDS) 0.79182
68 Q(PDS) 0.81570
69 Q(PDS) 0.81123
70 Q(PDS) 0.80411
71 Q(PDS) 0.78935
72 Q(PDS) 0.83970
73 Q(PDS) 0.93830
74 Q(PDS) 0.95216
75 Q(PDS) 0.88322
76 Q(PDS) 0.94208
77 Q(PDS) 0.90574
78 Q(PDS) 0.92723
79 Q(PDS) 0.88829
80 Q(PDS) 0.95574
81 Q(PDS) 0.74299
82 Q(PDS) 0.92665
83 Q(PDS) 0.93411
84 Q(PDS) 0.80167
85 Q(PDS) 0.85597
86 Q(PDS) 0.71503
87 Q(PDS) 0.86139
88 Q(PDS) 0.77847
89 Q(PDS) 0.83517
90 Q(PDS) 0.83084
91 Q(PDS) 0.89681
92 Q(PDS) 0.94178
93 Q(PDS) 0.91041
94 Q(PDS) 0.69728
95 Q(PDS) 0.69703
96 Q(PDS) 0.93451
97 Q(PDS) 0.81948
98 Q(PDS) 0.83790
99 Q(PDS) 0.70972
100 Q(PDS) 0.67655
1 Q(PDS) 0.00000
2 Q(PDS) 0.47219
3 Q(PDS) 0.83779
4 Q(PDS) 0.87298
5 Q(PDS) 0.86610
6 Q(PDS) 0.85364
7 Q(PDS) 0.61851
8 Q(PDS) 0.36920
9 Q(PDS) 0.92729
10 Q(PDS) 0.74496
11 Q(PDS) 0.92397
12 Q(PDS) 0.82792
13 Q(PDS) 0.89029
14 Q(PDS) 0.74330
15 Q(PDS) 0.83855
16 Q(PDS) 0.91844
17 Q(PDS) 0.47407
18 Q(PDS) 0.78999
19 Q(PDS) 0.70455
20 Q(PDS) 0.83661
21 Q(PDS) 0.89964
22 Q(PDS) 0.85153
23 Q(PDS) 0.66594
24 Q(PDS) 0.90837
25 Q(PDS) 0.74687
26 Q(PDS) 0.92797
27 Q(PDS) 0.93021
28 Q(PDS) 0.59058
29 Q(PDS) 0.90463
30 Q(PDS) 0.85223
31 Q(PDS) 0.84380
32 Q(PDS) 0.68363
33 Q(PDS) 0.87692
34 Q(PDS) 0.88660
35 Q(PDS) 0.76404
36 Q(PDS) 0.97149
37 Q(PDS) 0.71984
38 Q(PDS) 0.89077
39 Q(PDS) 0.90648
40 Q(PDS) 0.94071
41 Q(PDS) 0.89322
42 Q(PDS) 0.84658
43 Q(PDS) 0.90853
44 Q(PDS) 0.80551
45 Q(PDS) 0.85814
46 Q(PDS) 0.92519
47 Q(PDS) 0.94883
48 Q(PDS) 0.68309
49 Q(PDS) 0.59969
50 Q(PDS) 0.68971
51 Q(PDS) 0.85495
52 Q(PDS) 0.82371
53 Q(PDS) 0.80423
54 Q(PDS) 0.87221
55 Q(PDS) 0.90303
56 Q(PDS) 0.77170
57 Q(PDS) 0.60533
58 Q(PDS) 0.85692
59 Q(PDS) 0.84215
60 Q(PDS) 0.92765
61 Q(PDS) 0.94752
62 Q(PDS) 0.93973
63 Q(PDS) 0.69242
64 Q(PDS) 0.92623
65 Q(PDS) 0.91417
66 Q(PDS) 0.75623
67 Q(PDS) 0.59119
68 Q(PDS) 0.68950
69 Q(PDS) 0.92233
70 Q(PDS) 0.89512
71 Q(PDS) 0.94745
72 Q(PDS) 0.80414
73 Q(PDS) 0.92973
74 Q(PDS) 0.87389
75 Q(PDS) 0.65688
76 Q(PDS) 0.90678
77 Q(PDS) 0.80949
78 Q(PDS) 0.91636
79 Q(PDS) 0.87886
80 Q(PDS) 0.97196
81 Q(PDS) 0.91232
82 Q(PDS) 0.93097
83 Q(PDS) 0.86079
84 Q(PDS) 0.65511
85 Q(PDS) 0.82123
86 Q(PDS) 0.92526
87 Q(PDS) 0.89847
88 Q(PDS) 0.93203
89 Q(PDS) 0.89947
90 Q(PDS) 0.84189
91 Q(PDS) 0.84648
92 Q(PDS) 0.88340
93 Q(PDS) 0.79179
94 Q(PDS) 0.86839
95 Q(PDS) 0.94973
96 Q(PDS) 0.76249
97 Q(PDS) 0.84513
98 Q(PDS) 0.87433
99 Q(PDS) 0.93354
100 Q(PDS) 0.95266
1 Q(PDS) 0.00000
2 Q(PDS) 0.54818
3 Q(PDS) 0.89838
4 Q(PDS) 0.90028
5 Q(PDS) 0.84742
6 Q(PDS) 0.94397
7 Q(PDS) 0.40887
8 Q(PDS) 0.88013
9 Q(PDS) 0.90434
10 Q(PDS) 0.58394
11 Q(PDS) 0.79539
12 Q(PDS) 0.60880
13 Q(PDS) 0.91771
14 Q(PDS) 0.63910
15 Q(PDS) 0.63027
16 Q(PDS) 0.77255
17 Q(PDS) 0.80863
18 Q(PDS) 0.91699
19 Q(PDS) 0.94756
20 Q(PDS) 0.62176
21 Q(PDS) 0.56754
22 Q(PDS) 0.71074
23 Q(PDS) 0.81704
24 Q(PDS) 0.90191
25 Q(PDS) 0.86543
26 Q(PDS) 0.78640
27 Q(PDS) 0.92708
28 Q(PDS) 0.69818
29 Q(PDS) 0.94223
30 Q(PDS) 0.83409
31 Q(PDS) 0.94983
32 Q(PDS) 0.97129
33 Q(PDS) 0.85592
34 Q(PDS) 0.95115
35 Q(PDS) 0.53522
36 Q(PDS) 0.94890
37 Q(PDS) 0.86334
38 Q(PDS) 0.81301
39 Q(PDS) 0.82140
40 Q(PDS) 0.83446
41 Q(PDS) 0.96014
42 Q(PDS) 0.95653
43 Q(PDS) 0.62766
44 Q(PDS) 0.88828
45 Q(PDS) 0.77853
46 Q(PDS) 0.92155
47 Q(PDS) 0.82601
48 Q(PDS) 0.82680
49 Q(PDS) 0.92035
50 Q(PDS) 0.83444
51 Q(PDS) 0.92527
52 Q(PDS) 0.65689
53 Q(PDS) 0.68782
54 Q(PDS) 0.90571
55 Q(PDS) 0.94679
56 Q(PDS) 0.95207
57 Q(PDS) 0.89409
58 Q(PDS) 0.92892
59 Q(PDS) 0.87794
60 Q(PDS) 0.87600
61 Q(PDS) 0.65695
62 Q(PDS) 0.94566
63 Q(PDS) 0.86513
64 Q(PDS) 0.93567
65 Q(PDS) 0.65289
66 Q(PDS) 0.91990
67 Q(PDS) 0.92200
68 Q(PDS) 0.90876
69 Q(PDS) 0.69975
70 Q(PDS) 0.92785
71 Q(PDS) 0.92352
72 Q(PDS) 0.84216
73 Q(PDS) 0.84043
74 Q(PDS) 0.73148
75 Q(PDS) 0.93411
76 Q(PDS) 0.92592
77 Q(PDS) 0.96823
78 Q(PDS) 0.86288
79 Q(PDS) 0.63106
80 Q(PDS) 0.86198
81 Q(PDS) 0.68590
82 Q(PDS) 0.70609
83 Q(PDS) 0.82722
84 Q(PDS) 0.92828
85 Q(PDS) 0.80334
86 Q(PDS) 0.68974
87 Q(PDS) 0.94002
88 Q(PDS) 0.91293
89 Q(PDS) 0.93604
90 Q(PDS) 0.94127
91 Q(PDS) 0.76890
92 Q(PDS) 0.92734
93 Q(PDS) 0.90612
94 Q(PDS) 0.76840
95 Q(PDS) 0.75566
96 Q(PDS) 0.87543
97 Q(PDS) 0.80180
98 Q(PDS) 0.94418
99 Q(PDS) 0.76446
100 Q(PDS) 0.95464
1 Q(PDS) 0.00000
2 Q(PDS) 0.48631
3 Q(PDS) 0.66190
4 Q(PDS) 0.71805
5 Q(PDS) 0.86848
6 Q(PDS) 0.74930
7 Q(PDS) 0.88965
8 Q(PDS) 0.94321
9 Q(PDS) 0.88590
10 Q(PDS) 0.69235
11 Q(PDS) 0.84280
12 Q(PDS) 0.93456
