States inputs Time(msecs) Memory(MB) Nodes Length Episodes Sequence Algorithm
1024 2 3 6.51172 291 17 0 aaaaaaaaaaaaabbab PDS_BF
1024 2 3 6.51172 338 17 0 aaaaaaaaaaababbaa PDS_BF
1024 2 15 6.51172 1444 17 0 aaaaaaaaaaabbaaba PDS_BF
1024 2 7 6.51172 685 17 0 aaaaaaaaaaaabaaba PDS_BF
1024 2 13 6.51172 640 16 0 aaaaaaaaababaabb PDS_BF
1024 2 5 6.51172 393 17 0 aaaaaaaaaabaaaaaa PDS_BF
1024 2 24 6.51172 1590 17 0 aaaaaaaaaaaaaaabb PDS_BF
1024 3 4 6.51172 276 11 0 aaaaaaaabaa PDS_BF
1024 3 3 6.51172 440 12 0 aaaaaaaaacbc PDS_BF
1024 3 2 6.51172 249 11 0 aaaaaaaaaaa PDS_BF
1024 3 8 6.51172 804 11 0 aaaaaaabaac PDS_BF
1024 3 6 6.51172 774 11 0 aaaaaaacaab PDS_BF
1024 3 10 6.51172 866 11 0 aaaaaaabcbc PDS_BF
1024 3 18 6.51172 1070 11 0 aaaaaaaaaac PDS_BF
1024 3 12 6.51172 1185 11 0 aaaaaaaabaa PDS_BF
1024 3 8 6.51172 849 11 0 aaaaaaaaacb PDS_BF
1024 3 26 6.51172 1876 11 0 aaaaaaacbba PDS_BF
1024 3 4 6.51172 323 11 0 aaaaaaacbac PDS_BF
1024 3 8 6.51172 531 11 0 aaaaaaaabbb PDS_BF
1024 3 4 6.51172 248 11 0 aaaaaaaabbb PDS_BF
1024 3 36 6.96484 2642 11 0 aaaaaaaacba PDS_BF
1024 3 5 6.96484 589 11 0 aaaaaaabacc PDS_BF
1024 3 1 6.96484 145 11 0 aaaaaaaacab PDS_BF
1024 3 10 6.96484 1016 11 0 aaaaaaaacaa PDS_BF
1024 3 20 6.96484 1355 11 0 aaaaaaaacbb PDS_BF
1024 3 12 6.96484 798 11 0 aaaaaaaaccc PDS_BF
1024 3 10 6.96484 705 11 0 aaaaaaaaabc PDS_BF
1024 3 8 6.96484 646 11 0 aaaaaaaabca PDS_BF
1024 3 8 6.96484 810 11 0 aaaaaaabbcb PDS_BF
1024 3 4 6.96484 480 11 0 aaaaaaaabab PDS_BF
1024 3 2 6.96484 278 11 0 aaaaaaaacbc PDS_BF
1024 3 4 6.96484 418 11 0 aaaaaaaabcb PDS_BF
1024 3 7 6.96484 733 11 0 aaaaaaaaaaa PDS_BF
1024 3 9 6.96484 909 11 0 aaaaaaaabab PDS_BF
1024 3 9 6.96484 714 11 0 aaaaaaaaaab PDS_BF
1024 3 9 6.96484 579 11 0 aaaaaaababa PDS_BF
1024 3 9 6.96484 599 11 0 aaaaaaaaaab PDS_BF
1024 3 4 6.96484 273 11 0 aaaaaaaaacc PDS_BF
1024 3 10 6.96484 1080 11 0 aaaaaaaabaa PDS_BF
1024 3 4 6.96484 399 11 0 aaaaaaaabac PDS_BF
1024 3 4 6.96484 472 11 0 aaaaaaabacb PDS_BF
1024 3 6 6.96484 564 11 0 aaaaaaaacab PDS_BF
1024 3 4 6.96484 412 11 0 aaaaaaaaaaa PDS_BF
1024 3 7 6.96484 667 11 0 aaaaaaaacaa PDS_BF
1024 3 4 2.58594 338 11 0 aaaaaaaaabb PDS_BF
1024 3 8 3.43359 819 11 0 aaaaaaabacb PDS_BF
1024 3 6 3.71094 665 11 0 aaaaaaacabb PDS_BF
1024 3 8 3.71094 762 11 0 aaaaaaabaaa PDS_BF
1024 3 6 3.71094 394 11 0 aaaaaaababa PDS_BF
1024 3 10 3.71094 717 11 0 aaaaaaaabaa PDS_BF
1024 3 10 4.5 965 11 0 aaaaaaaaabc PDS_BF
1024 3 5 4.5 599 11 0 aaaaaaabbab PDS_BF
1024 3 20 5.57422 1448 11 0 aaaaaaabaca PDS_BF
1024 3 9 5.57422 965 11 0 aaaaaaaaaba PDS_BF
1024 3 6 5.57422 634 11 0 aaaaaaaaacb PDS_BF
1024 3 8 5.57422 934 11 0 aaaaaaaaabc PDS_BF
1024 3 4 5.57422 552 11 0 aaaaaaaccca PDS_BF
1024 3 2 5.57422 208 11 0 aaaaaaaaabb PDS_BF
1024 3 8 5.57422 961 11 0 aaaaaaacccc PDS_BF
1024 3 4 5.57422 692 11 0 aaaaaabbaab PDS_BF
1024 3 11 5.57422 1103 11 0 aaaaaaaaaca PDS_BF
1024 3 14 5.57422 1546 11 0 aaaaaabbaca PDS_BF
1024 3 7 5.57422 741 11 0 aaaaaaaaabb PDS_BF
1024 3 3 5.57422 312 11 0 aaaaaaaaccb PDS_BF
1024 3 6 5.57422 528 11 0 aaaaaaabcaa PDS_BF
1024 3 11 5.57422 776 11 0 aaaaaaaabbc PDS_BF
1024 3 2 5.57422 270 11 0 aaaaaaabbac PDS_BF
1024 3 16 5.57422 1221 11 0 aaaaaaaaabb PDS_BF
1024 3 13 5.57422 818 11 0 aaaaaaabaab PDS_BF
1024 3 14 5.57422 996 11 0 aaaaaaaacac PDS_BF
1024 3 11 5.57422 791 11 0 aaaaaaaacab PDS_BF
1024 3 6 5.57422 415 11 0 aaaaaaaabca PDS_BF
1024 3 10 5.57422 622 11 0 aaaaaaaaaba PDS_BF
1024 3 4 5.57422 299 11 0 aaaaaaaabcc PDS_BF
1024 3 16 5.57422 1110 11 0 aaaaaaaacbb PDS_BF
1024 3 12 5.57422 794 11 0 aaaaaaaacac PDS_BF
1024 3 6 5.57422 758 11 0 aaaaaaaacbc PDS_BF
1024 3 7 5.57422 762 11 0 aaaaaaaaabb PDS_BF
1024 3 2 5.57422 205 11 0 aaaaaaaaaba PDS_BF
1024 3 2 5.57422 241 11 0 aaaaaaaabca PDS_BF
1024 3 3 5.57422 333 11 0 aaaaaaabaab PDS_BF
1024 3 6 5.57422 595 11 0 aaaaaaaaaaa PDS_BF
1024 3 7 5.57422 742 11 0 aaaaaaaabcb PDS_BF
1024 3 10 5.57422 996 11 0 aaaaaaababb PDS_BF
1024 3 14 5.57422 1010 11 0 aaaaaaabaac PDS_BF
1024 3 9 5.57422 653 11 0 aaaaaaacaab PDS_BF
1024 3 24 5.57422 1658 11 0 aaaaaaabbab PDS_BF
1024 3 10 5.57422 626 11 0 aaaaaaaaabc PDS_BF
1024 3 4 5.57422 196 11 0 aaaaaaaaaaa PDS_BF
1024 3 31 6.96484 2202 11 0 aaaaaaababc PDS_BF
1024 3 11 6.96484 856 11 0 aaaaaaaabab PDS_BF
1024 3 16 6.96484 1054 11 0 aaaaaaaaaaa PDS_BF
1024 3 10 6.96484 712 11 0 aaaaaaaaacc PDS_BF
1024 3 9 6.96484 596 11 0 aaaaaaaaaaa PDS_BF
1024 3 15 6.96484 1027 11 0 aaaaaaaaaab PDS_BF
1024 3 11 6.96484 730 11 0 aaaaaaaaabb PDS_BF
1024 3 4 6.96484 478 11 0 aaaaaaabbaa PDS_BF
1024 3 10 6.96484 735 11 0 aaaaaaaaaac PDS_BF
1024 3 10 6.96484 736 11 0 aaaaaaabbaa PDS_BF
1024 3 4 6.96484 321 11 0 aaaaaaaacca PDS_BF
1024 3 9 6.96484 664 11 0 aaaaaaabcba PDS_BF
1024 3 8 6.96484 581 11 0 aaaaaaababa PDS_BF
1024 3 16 6.96484 1423 11 0 aaaaaaaaabb PDS_BF
1024 3 14 6.96484 1519 11 0 aaaaaaacbca PDS_BF
1024 3 11 6.96484 1504 11 0 aaaaaacacaa PDS_BF
1024 3 4 6.96484 450 11 0 aaaaaaababb PDS_BF
1024 3 3 6.96484 369 11 0 aaaaaaaaaab PDS_BF
1024 4 118 24.5352 6964 8 0 aabbccbb PDS_BF
1024 4 177 34.2617 15776 8 0 bbaabadd PDS_BF
1024 4 169 28.3203 14945 9 0 aaaaaaabd PDS_BF
1024 4 164 23.875 5099 8 0 aaaaccdc PDS_BF
1024 4 162 28.4844 6137 8 0 aaaaddcc PDS_BF
1024 4 156 32.4141 12352 8 0 abbadadc PDS_BF
1024 4 167 30.8086 12876 8 0 baadbcdd PDS_BF
1024 4 201 30.4297 16346 9 0 aaaaaaaca PDS_BF
1024 4 149 28.5508 14694 8 0 bbbabbca PDS_BF
1024 4 209 39.3906 21771 9 0 aaaaaaacc PDS_BF
1024 4 234 37.2109 20076 9 0 aaaaaacab PDS_BF
1024 4 293 39.1758 16877 8 0 abbddbbd PDS_BF
1024 4 177 34.7188 11981 8 0 ababadbc PDS_BF
1024 4 107 20.3594 7145 8 0 abbbbdcc PDS_BF
1024 4 139 25.6641 10415 8 0 baabbbba PDS_BF
1024 4 193 29.0547 15582 9 0 aaaaaaaba PDS_BF
1024 4 116 23.8828 7494 8 0 abbabdcb PDS_BF
1024 4 194 37.0625 19885 9 0 aaaaaacdd PDS_BF
1024 4 211 40.6875 19312 8 0 bbabacdb PDS_BF
1024 4 222 32.0469 10867 8 0 abaabcda PDS_BF
1024 4 253 35.5273 16031 8 0 babaaadb PDS_BF
1024 4 166 28.5156 13227 8 0 bababcdd PDS_BF
1024 4 173 28.375 12117 8 0 baabdcbc PDS_BF
1024 4 211 36.8086 20011 9 0 aaaaaaaaa PDS_BF
1024 4 142 25.0078 10391 8 0 baabbabb PDS_BF
1024 4 212 30.2852 14535 8 0 bbaacaca PDS_BF
1024 4 242 40.8438 21582 9 0 aaaaaaabd PDS_BF
1024 4 178 29.7266 15840 9 0 aaaaaaaba PDS_BF
1024 4 161 30.7969 13607 8 0 babbdcac PDS_BF
1024 4 174 33.0781 16762 8 0 bbabdbab PDS_BF
1024 4 165 26.8047 6466 8 0 aaabdbac PDS_BF
1024 4 188 28.9609 15820 9 0 aaaaaaabc PDS_BF
1024 4 150 24.0234 5471 8 0 aaabdacb PDS_BF
1024 4 149 22.0547 4564 8 0 aaaacaab PDS_BF
1024 4 278 41.2031 22886 9 0 aaaaaaabd PDS_BF
1024 4 265 33.6484 11146 8 0 abadbbab PDS_BF
1024 4 192 29.5117 6890 8 0 aaabbbad PDS_BF
1024 4 228 34 17894 9 0 aaaaaabcc PDS_BF
1024 4 139 24.4297 8179 8 0 ababbdbd PDS_BF
1024 4 162 30.1953 15209 8 0 bbbadddc PDS_BF
1024 4 192 31.6758 16917 9 0 aaaaaaada PDS_BF
1024 4 134 26.0391 9532 8 0 abbaacdb PDS_BF
1024 4 214 35.8906 19135 9 0 aaaaaaadc PDS_BF
1024 4 146 25.2734 5129 8 0 aaaabacd PDS_BF
1024 4 114 19.5625 6435 8 0 abbabbda PDS_BF
1024 4 176 29.4062 11880 8 0 baaaabad PDS_BF
1024 4 168 28.1836 11871 8 0 baabbbba PDS_BF
1024 4 172 31.2383 16772 9 0 aaaaaaaba PDS_BF
1024 4 190 32.5977 11842 8 0 abbbdbcb PDS_BF
1024 4 157 29.2852 14110 8 0 bbbaaccb PDS_BF
1024 4 177 24.5625 8210 8 0 aabdbdba PDS_BF
1024 4 206 28.2148 9334 8 0 ababbacc PDS_BF
1024 4 159 25.3477 9953 8 0 baaaaacd PDS_BF
1024 4 169 28.2969 8770 8 0 abaacaaa PDS_BF
1024 4 293 44.9492 25150 9 0 aaaaaaadb PDS_BF
1024 4 155 24.8555 10127 8 0 baabadcd PDS_BF
1024 4 176 27.6445 11243 8 0 baabbabb PDS_BF
1024 4 254 36.7031 19686 9 0 aaaaaaabb PDS_BF
1024 4 159 26.8203 5387 8 0 aaaabcdd PDS_BF
1024 4 157 23.9023 5197 8 0 aaaadcab PDS_BF
1024 4 243 35.8984 19119 9 0 aaaaaaacd PDS_BF
1024 4 187 28.1055 6177 8 0 aaabcdbd PDS_BF
1024 4 197 30.2344 13922 8 0 babbabab PDS_BF
1024 4 215 31.3164 16798 8 0 bbbabdac PDS_BF
1024 4 182 29.9219 15891 9 0 aaaaaaacc PDS_BF
1024 4 100 20.4453 4779 8 0 aaabacda PDS_BF
1024 4 233 41.3164 23290 9 0 aaaaaaabd PDS_BF
1024 4 134 21.5547 7084 8 0 ababdcdb PDS_BF
1024 4 156 24.418 5370 8 0 aaabbbad PDS_BF
1024 4 162 27.7344 8656 8 0 ababbbcd PDS_BF
1024 4 200 36.2148 19126 9 0 aaaaaaacc PDS_BF
1024 4 247 36.9141 19585 8 0 bbbbcdac PDS_BF
1024 4 196 32.7852 17770 9 0 aaaaaaada PDS_BF
1024 4 132 26.8086 8315 8 0 abaacbba PDS_BF
1024 4 179 35.5859 18317 9 0 aaaaaaadc PDS_BF
1024 4 199 31.3555 17018 9 0 aaaaaaaaa PDS_BF
1024 4 181 30.1172 16132 9 0 aaaaaabbd PDS_BF
1024 4 174 29.9688 11386 8 0 baaaabad PDS_BF
1024 4 128 21.3477 7369 8 0 abbaacdb PDS_BF
1024 4 222 35.9609 19486 9 0 aaaaaaaba PDS_BF
1024 4 137 22.3359 4489 8 0 aaaacbbd PDS_BF
1024 4 184 28.4375 12194 8 0 baacbccc PDS_BF
1024 4 147 22.3398 7332 8 0 ababcbbd PDS_BF
1024 4 190 31.6875 12633 8 0 abbbccbb PDS_BF
1024 4 185 28.4062 13497 8 0 bbabadad PDS_BF
1024 4 210 36.3594 14972 8 0 abbddddd PDS_BF
1024 4 201 30.1719 16454 9 0 aaaaaaaca PDS_BF
1024 4 216 35.3125 19021 9 0 aaaaaaaaa PDS_BF
1024 4 160 26.7305 6866 8 0 aabaadda PDS_BF
1024 4 211 30.5625 15815 9 0 aaaaaaabb PDS_BF
1024 4 267 38.5703 20136 9 0 aaaaaaabd PDS_BF
1024 4 216 38.6211 12816 8 0 abadabcd PDS_BF
1024 4 144 26.2773 7450 8 0 aabbdbbd PDS_BF
1024 4 150 30.9258 14168 8 0 babbbcac PDS_BF
1024 4 179 35.2969 16786 8 0 babbabab PDS_BF
1024 4 188 28.8633 10459 8 0 abadbdbc PDS_BF
1024 4 166 25.5312 6575 8 0 aabbaccc PDS_BF
1024 4 151 24.9531 7704 8 0 aabacdcd PDS_BF
1024 4 147 27.3008 10912 8 0 baaadddd PDS_BF
1024 4 158 28.7852 14209 8 0 bbabacbb PDS_BF
1024 5 152 23.4531 9272 7 0 abbabda PDS_BF
1024 5 148 29.75 14186 7 0 baaaeec PDS_BF
1024 5 101 21.8789 6210 7 0 aabacaa PDS_BF
1024 5 128 20.7422 5150 7 0 aaaedad PDS_BF
1024 5 144 21.5508 5675 7 0 aababeb PDS_BF
1024 5 98 17.457 6730 7 0 abadcbc PDS_BF
1024 5 114 20.5078 6533 7 0 aabaddb PDS_BF
1024 5 118 21.3359 5973 7 0 aabbaea PDS_BF
1024 5 165 27.6875 10129 7 0 abeaacd PDS_BF
1024 5 171 26.9766 11195 7 0 abbbaae PDS_BF
1024 5 159 24.0195 12638 7 0 bbaaade PDS_BF
1024 5 155 23.4609 9915 7 0 abbbaad PDS_BF
1024 5 111 19.1016 4527 7 0 aaadacd PDS_BF
1024 5 143 23.918 9518 7 0 abbaead PDS_BF
1024 5 129 26.4648 8359 7 0 abaabbd PDS_BF
1024 5 194 32.1055 16373 7 0 baadbce PDS_BF
1024 5 134 22.8164 8655 7 0 abadeea PDS_BF
1024 5 134 26.1562 4809 7 0 aaaaaac PDS_BF
1024 5 106 23.0469 5563 7 0 aaaecda PDS_BF
1024 5 124 22.1094 4170 7 0 aaaabec PDS_BF
1024 5 121 25.1797 7776 7 0 aabeaad PDS_BF
1024 5 123 19.9375 4840 7 0 aaacbce PDS_BF
1024 5 173 26.7578 12583 7 0 baabdec PDS_BF
1024 5 133 22.332 8152 7 0 abbadbc PDS_BF
1024 5 166 23.9258 8260 7 0 abadcde PDS_BF
1024 5 110 20.8516 5448 7 0 aabaaea PDS_BF
1024 5 119 20.9883 4827 7 0 aabaabb PDS_BF
1024 5 113 22.0586 6827 7 0 aabbbcd PDS_BF
1024 5 136 20.4609 6369 7 0 aabbbdd PDS_BF
1024 5 105 23.4336 4848 7 0 aaabbad PDS_BF
1024 5 155 26.0117 14506 7 0 bbaeadd PDS_BF
1024 5 127 21.5859 7661 7 0 ababccb PDS_BF
1024 5 202 31.1367 19015 8 0 aaaaaaaa PDS_BF
1024 5 133 23.125 4771 7 0 aaaaeaa PDS_BF
1024 5 124 22.8047 6348 7 0 aababbb PDS_BF
1024 5 116 20.4805 6345 7 0 aabedec PDS_BF
1024 5 169 22.8398 5497 7 0 aabadec PDS_BF
1024 5 207 27.1484 16243 7 0 bbbaaee PDS_BF
1024 5 146 22.207 4912 7 0 aaabdab PDS_BF
1024 5 171 26.9844 6809 7 0 aaaecee PDS_BF
1024 5 186 30.7852 19245 8 0 aaaaaaab PDS_BF
1024 5 103 20.5664 6026 7 0 abaaaac PDS_BF
1024 5 146 19.918 4071 7 0 aaaaead PDS_BF
1024 5 133 20.4922 6463 7 0 aabbeeb PDS_BF
1024 5 179 35.7461 22314 8 0 aaaaaaaa PDS_BF
1024 5 109 23.6406 10375 7 0 baaabdc PDS_BF
1024 5 141 27.1562 10968 7 0 abbcbca PDS_BF
1024 5 229 31.5625 16735 7 0 babebee PDS_BF
1024 5 116 24.1328 14529 8 0 aaaaaaaa PDS_BF
1024 5 127 23.9141 7779 7 0 ababddb PDS_BF
1024 5 129 23.7578 8670 7 0 abaabde PDS_BF
1024 5 227 35.0703 21965 8 0 aaaaaaaa PDS_BF
1024 5 113 22.0352 9592 7 0 baadadc PDS_BF
1024 5 122 22.3008 4498 7 0 aaaadbd PDS_BF
1024 5 169 26.3711 10690 7 0 abbacab PDS_BF
1024 5 170 23.6445 5898 7 0 aababaa PDS_BF
1024 5 96 19.5625 4757 7 0 aaacbdb PDS_BF
1024 5 110 23.918 6969 7 0 aabdabe PDS_BF
1024 5 135 27.1328 5332 7 0 aaaacdc PDS_BF
1024 5 124 25.5625 10029 7 0 abbaaaa PDS_BF
1024 5 119 24.8242 6550 7 0 aabbade PDS_BF
1024 5 107 22.2969 4963 7 0 aaabded PDS_BF
1024 5 129 26.6211 7395 7 0 aabacdc PDS_BF
1024 5 103 21.5586 7012 7 0 aabbeed PDS_BF
1024 5 169 31.8047 19879 8 0 aaaaaabc PDS_BF
1024 5 135 26.3945 10353 7 0 abbdbcb PDS_BF
1024 5 131 25.9102 11769 7 0 baaadcb PDS_BF
1024 5 123 22.75 6632 7 0 aabccee PDS_BF
1024 5 84 17.8828 6431 7 0 ababdbe PDS_BF
1024 5 173 33.1367 20788 8 0 aaaaaabc PDS_BF
1024 5 135 26.5664 9059 7 0 abaaecb PDS_BF
1024 5 115 22.8281 5407 7 0 aaaeaec PDS_BF
1024 5 179 30.9844 10126 7 0 abaacda PDS_BF
1024 5 166 23.9766 10126 7 0 baacbcc PDS_BF
1024 5 122 23.7969 8177 7 0 abadceb PDS_BF
1024 5 123 20.332 4876 7 0 aaadaea PDS_BF
1024 5 131 24.2617 7797 7 0 abaacbb PDS_BF
1024 5 145 23.5703 8176 7 0 abaadcc PDS_BF
1024 5 189 25.3867 14036 7 0 bbaabee PDS_BF
1024 5 158 24.7188 7536 7 0 aabbcbd PDS_BF
1024 5 175 25.7852 10100 7 0 abbacbb PDS_BF
1024 5 121 21.1836 4601 7 0 aaabded PDS_BF
1024 5 196 28.7852 16006 7 0 bbaacba PDS_BF
1024 5 83 14.8633 3245 7 0 aaabdac PDS_BF
1024 5 88 19.3438 3911 7 0 aaaadeb PDS_BF
1024 5 141 28.8398 11542 7 0 abbbeee PDS_BF
1024 5 78 17.4297 3273 7 0 aaaacbb PDS_BF
1024 5 140 20.9219 4251 7 0 aaaadae PDS_BF
1024 5 142 20.2617 5764 7 0 aabbdeb PDS_BF
1024 5 119 24.8086 6773 7 0 aabbbae PDS_BF
1024 5 111 22.5898 5073 7 0 aaabcec PDS_BF
1024 5 86 17.6797 4234 7 0 aaadaee PDS_BF
1024 5 155 22.6797 6886 7 0 abaadda PDS_BF
1024 5 163 27.2266 15742 7 0 bbbbaed PDS_BF
1024 5 117 20.3867 7380 7 0 abbaaeb PDS_BF
1024 5 181 24.9531 7470 7 0 aabbdae PDS_BF
1024 5 142 25.2344 6935 7 0 aabbbea PDS_BF
1024 5 96 19.8711 4113 7 0 aaaaeba PDS_BF
1024 5 114 23.4648 6866 7 0 aabbdce PDS_BF
1024 5 106 21.4492 4524 7 0 aaabaeb PDS_BF
2048 2 8 14.8086 518 19 0 aaaaaaaaaaaaaaaaaaa PDS_BF
2048 2 13 12.6445 1573 20 0 aaaaaaaaaaaaaabaaaaa PDS_BF
2048 2 8 12.6445 638 19 0 aaaaaaaaaaaaabbbbbb PDS_BF
2048 2 3 12.6445 141 20 0 aaaaaaaaaaaaaaaaaaaa PDS_BF
2048 2 6 12.6445 524 19 0 aaaaaaaaaaaaaaaaaab PDS_BF
2048 2 7 12.6445 476 19 0 aaaaaaaaaaaaaaaaaaa PDS_BF
2048 2 12 12.6445 1257 19 0 aaaaaaaaaaaabbbaaaa PDS_BF
2048 2 5 12.6445 471 19 0 aaaaaaaaaaaabbaabba PDS_BF
2048 2 31 12.6445 2674 19 0 aaaaaaaaaaaaabbbbba PDS_BF
2048 2 7 12.6445 542 19 0 aaaaaaaaaaaaaaababa PDS_BF
2048 2 22 12.6445 2090 19 0 aaaaaaaaaaaabaabbaa PDS_BF
2048 2 5 12.6445 363 19 0 aaaaaaaaaaaaabbaaaa PDS_BF
2048 2 6 12.6445 565 19 0 aaaaaaaaaaaabababab PDS_BF
2048 2 7 12.6445 630 19 0 aaaaaaaaaaaabaaabab PDS_BF
2048 2 24 12.6445 2184 19 0 aaaaaaaaaaaabbabbbb PDS_BF
2048 2 7 12.6445 592 19 0 aaaaaaaaaaaaabbbaba PDS_BF
2048 2 14 12.6445 1264 19 0 aaaaaaaaaaabaaabbaa PDS_BF
2048 2 11 12.6445 984 19 0 aaaaaaaaaaaaababaab PDS_BF
2048 2 5 12.6445 267 19 0 aaaaaaaaaaaaaaaaaaa PDS_BF
2048 2 4 12.6445 139 18 0 aaaaaaaaaaaaaaaaaa PDS_BF
2048 2 19 12.6445 1301 18 0 aaaaaaaaabaabaabab PDS_BF
2048 2 9 12.6445 522 19 0 aaaaaaaaaaaaaaaaaaa PDS_BF
2048 2 16 12.6445 782 19 0 aaaaaaaaaaaaaaaaaaa PDS_BF
2048 2 21 12.6445 1472 19 0 aaaaaaaaaaaaabaabab PDS_BF
2048 2 7 12.6445 560 19 0 aaaaaaaaaaaaaabaabb PDS_BF
2048 2 12 12.6445 1061 19 0 aaaaaaaaaaaaaaabbba PDS_BF
2048 2 4 12.6445 242 19 0 aaaaaaaaaaaaaaaaabb PDS_BF
2048 2 5 12.6445 525 20 0 aaaaaaaaaaaaaaabbaaa PDS_BF
2048 2 7 12.6445 431 19 0 aaaaaaaaaaaababaaba PDS_BF
2048 2 40 12.6445 2764 19 0 aaaaaaaaaaaabbbbbba PDS_BF
2048 2 33 12.6445 1773 19 0 aaaaaaaaaaaaababbbb PDS_BF
2048 2 20 12.6445 1002 19 0 aaaaaaaaaaaaaaaaaaa PDS_BF
2048 2 12 12.6445 497 19 0 aaaaaaaaaaaaaaaaaaa PDS_BF
2048 2 13 12.6445 688 19 0 aaaaaaaaaaaababaabb PDS_BF
2048 2 5 12.6445 129 19 0 aaaaaaaaaaaaaabbaba PDS_BF
2048 2 17 12.6445 1028 19 0 aaaaaaaaaaaaabbbbab PDS_BF
2048 2 41 12.6445 2884 18 0 aaaaaaaabababbbaaa PDS_BF
2048 2 30 12.6445 2283 18 0 aaaaaaaabaabbbbaaa PDS_BF
2048 2 7 12.6445 584 19 0 aaaaaaaaaaaaaabbaba PDS_BF
2048 2 7 12.6445 562 19 0 aaaaaaaaaaaaabbabba PDS_BF
2048 2 7 12.6445 789 19 0 aaaaaaaaaaabaaaabbb PDS_BF
2048 2 31 12.6445 1973 19 0 aaaaaaaaaaaabbaabba PDS_BF
2048 2 16 12.6445 841 19 0 aaaaaaaaaaaaabaabba PDS_BF
2048 2 12 12.6445 564 19 0 aaaaaaaaaaaaaababab PDS_BF
2048 2 30 12.6445 1727 19 0 aaaaaaaaaaaaaababab PDS_BF
2048 2 18 12.6445 1148 19 0 aaaaaaaaaabaabbabbb PDS_BF
2048 2 19 12.6445 1190 19 0 aaaaaaaaaaaabaabbbb PDS_BF
2048 2 4 12.6445 233 20 0 aaaaaaaaaaaaaababbba PDS_BF
2048 2 23 12.6445 1951 19 0 aaaaaaaaaaaaabbbaba PDS_BF
2048 2 12 5.20703 1335 19 0 aaaaaaaaaaabaababbb PDS_BF
2048 2 10 6.06641 809 19 0 aaaaaaaaaaaaaaaaaaa PDS_BF
2048 2 20 7 1025 18 0 aaaaaaaaaaaaaaaaaa PDS_BF
2048 2 24 7.375 2166 19 0 aaaaaaaaaaaabababaa PDS_BF
2048 2 15 5.47656 1182 19 0 aaaaaaaaaaaaaaaaaaa PDS_BF
2048 2 11 5.73047 838 19 0 aaaaaaaaaaaaaaaaaaa PDS_BF
2048 2 23 7.375 1988 19 0 aaaaaaaaaaaaaaabbaa PDS_BF
2048 2 15 7.375 1434 19 0 aaaaaaaaaaabbaababb PDS_BF
2048 2 24 7.375 1723 19 0 aaaaaaaaababaababbb PDS_BF
2048 2 10 7.375 523 19 0 aaaaaaaaaaaaabaaaaa PDS_BF
2048 2 12 7.375 640 19 0 aaaaaaaaaaaababbbab PDS_BF
2048 2 33 8.89062 2342 18 0 aaaaaaaabaaabbaaab PDS_BF
2048 2 8 8.89062 660 19 0 aaaaaaaaaaaabaaabbb PDS_BF
2048 2 6 8.89062 678 19 0 aaaaaaaaaaabaababab PDS_BF
2048 2 31 8.89062 1866 19 0 aaaaaaaaaaaaaaaaaaa PDS_BF
2048 2 3 8.89062 77 19 0 aaaaaaaaaaaaaaaaaaa PDS_BF
2048 2 13 8.89062 1119 19 0 aaaaaaaaaaaaababbab PDS_BF
2048 2 11 8.89062 970 19 0 aaaaaaaaaaaaabaaaaa PDS_BF
2048 2 5 8.89062 309 19 0 aaaaaaaaaaaabaaaabb PDS_BF
2048 2 6 8.89062 419 19 0 aaaaaaaaaaaaaaaaaab PDS_BF
2048 2 2 8.89062 46 19 0 aaaaaaaaaaaaaaaaaaa PDS_BF
2048 2 17 8.89062 1367 19 0 aaaaaaaaaaaaaaabbbb PDS_BF
2048 2 8 8.89062 1016 20 0 aaaaaaaaaaaaaaaaabaa PDS_BF
2048 2 32 8.89062 2107 19 0 aaaaaaaaaaaaaabbabb PDS_BF
2048 2 64 10.9297 3629 19 0 aaaaaaaaaaaaaaabaab PDS_BF
2048 2 7 3.50781 289 19 0 aaaaaaaaaaaaaaababb PDS_BF
2048 2 16 6.19531 918 19 0 aaaaaaaaaaaabaaabba PDS_BF
2048 2 5 6.19531 268 20 0 aaaaaaaaaaaaaaaaaaaa PDS_BF
2048 2 62 7.22656 1782 19 0 aaaaaaaaaaabbabbaab PDS_BF
2048 2 7 7.22656 605 19 0 aaaaaaaaaaaaababbbb PDS_BF
2048 2 8 7.22656 348 19 0 aaaaaaaaaaaaabbaaaa PDS_BF
2048 2 23 7.22656 1432 19 0 aaaaaaaaaaababaabab PDS_BF
2048 2 7 7.22656 386 18 0 aaaaaaaaaaaabbbbaa PDS_BF
2048 2 3 7.22656 140 19 0 aaaaaaaaaaaaaaaaaaa PDS_BF
2048 2 43 8.28125 1485 18 0 aaaaaaaaaaaaaaaaaa PDS_BF
2048 2 18 8.28125 998 19 0 aaaaaaaaaaaabababab PDS_BF
2048 2 19 8.28125 1743 19 0 aaaaaaaaaaaaaaaaaaa PDS_BF
2048 2 9 8.28125 648 19 0 aaaaaaaaaaaaaaaaaaa PDS_BF
2048 2 14 8.28125 1325 19 0 aaaaaaaaaaabaabaaba PDS_BF
2048 2 25 8.28125 1572 19 0 aaaaaaaaaaaaaabbbab PDS_BF
2048 2 7 8.28125 464 19 0 aaaaaaaaaaaaabaaaab PDS_BF
2048 2 18 8.28125 1535 19 0 aaaaaaaaaaaaaaabbba PDS_BF
