States inputs Time(msecs) Memory(MB) Nodes Length Episodes Sequence Algorithm
64 3 14 8.16016 256 356 0 baTcTcaaaaTcbbaTcbabbTcaTcTcbbTcaaTcaTcTcbaaTcTcabbTcabaabTcaTcbaaTcbbTcaTcbaaTcabaaTcaaaTcbTcbTcabbaTcbaaTcabbabbbbTcbaaTcbabbaaTcbbaaTcabbTcbbTcabbbbabTcaTcbTcaTcbaabTcbabaabbabTcaaabaaaTcbTcabababTcbbabTcTcaTcbaaabTcbTcbaaaabbbbbaabTcTcabbabbaTcabbbaaTcbaaTcaTcTcaababbaTcbbbbTcabTcbbbabbTcTcabaTcbTcbbTcTcbaabTcbTcbaaTcaaTcbbabbTcbbbbaaTcbbTcaaaTcababTcbaTcbbbbbabbaaTcbTcbbTcaTcabaabTcbbbaaabbTcbTcbTcbaTcbbabbTcTcTcbbababbTcabaTcaaTcabTcb Q_SS 
64 3 4 8.16016 131 160 0 TcabTcTcaTcTcbTcbTcabTcbbaTcaaTcbTcbaaTcbbTcTcbbabTcbaaaTcbTcabbTcbbTcaTcabaTcbaTcaaaabbbaTcTcabaabaTcbTcbTcaTcbTcbTcaaabTcaTcbbbTcTcaabaaaabaaaabaabbbababTcTcabTcbaaTcbaTcaaabaTcbaTcabbTcbbTcabTcbbTcbTcaab Q_SS 
64 3 51 8.16016 467 649 0 TcbaaaaabbbbabaabbTcTcbTcabTcbbaabTcbTcTcaTcTcbbbaabTcbaaabaaaaaaaabaTcaabbabbbTcTcbaabaaTcTcbbbTcaabaaaaaabTcTcbTcbabbTcTcbbbbTcaaaTcaTcTcbaaaTcbaabbbaaTcbTcbbbbbabaaaaTcaabbTcTcaaaababTcbbbTcbababTcbabTcbaaTcbTcaabbTcaTcbabbbaabaaTcaTcbTcbbbTcaTcbTcTcbbbTcbTcaTcaaTcbTcaaTcbabaTcaaaaaTcababbTcababababaTcbabaTcaaTcbabbTcaTcbbbTcbaaTcbbbTcabbbTcabTcabbTcaTcaaTcbbaabTcaabTcaaTcaTcaaTcbTcbbTcaabbbbaTcbTcbTcTcbaaabbabTcabTcabbaaTcabbTcbbaaabbTcaTcbaTcaaaaaaabbTcTcbbaTcTcbbaabTcbabaTcbaTcaaTcaaaaTcbaTcaTcaTcabTcaTcbaaTcbaaTcbabaTcabbaTcbaTcbbbTcbTcTcabababbabaaTcababaTcbaTcbTcTcbTcaTcaTcbTcbbaabTcbaaTcTcTcbTcbaTcabTcaTcaaTcaaTcTcbTcaabbaTcbbbbaTcaTcTcbbTcTcabTcbbabaTcaTcbbTcbbTcabbTcaTcbaaTcTcaTcaaaTcbbTcababaTcabTcaaabbaaabbTcaTcaTcbTcbTcbaabbbTcabTcbbaTcabbTcbTcaaTcbaTcaTcbaTcbbbTcaTcaTcbTcbTcTcaTcbTcbTcaaaTcaaabab Q_SS 
64 3 26 8.16016 292 115 70 TcaTcabTcTcaTcababTcbababTcabTcTcabaabTcbbbTcbTcaaTcbbbbbTcbbbaTcbTcbTcbTcbabTcTcTcaTcaabaabaaababTcbabTcbTcaTcabaabbababaTcaTcbbbTcabTcaTcbTcaabTcb Q_SS 
64 3 131 8.16016 755 48 140 aTcaTcaTcaTcaTcaTcaabababbbbbbbbbbTcaTcbTcabbaTcaTcabTcbbbbb Q_SS 
64 3 2285 8.16016 3149 93 1111 TcbTcTcaTcbTcbTcbTcaTcabbTcTcbaTcbTcTcbaTcbbbTcabaTcTcaaabaTcbabaaabaTcabTcaTcbaaTcbbbTcbTcbTcaTcbbTcaaTcabbbabTcbbTcbTcbTcbb Q_SS 
64 3 214 8.16016 881 41 109 TcbaTcaTcaTcaTcabbbbbbbabbbbbbbbbbTcabTcbbabaTcTcb Q_SS 
64 3 3 8.16016 108 140 0 TcTcTcbTcbbbTcbabbaTcTcbTcabbTcbTcbabaTcbbbaTcbbaTcaTcaTcbTcbbaaaTcbbbaTcaTcbaaTcbbbbTcabTcaaTcbaaabbTcbbbaTcbaTcaababbbbaabTcaabTcTcbbaTcbTcbaaTcabTcbTcaTcaaTcbTcbTcbaabaTcTcabTcab Q_SS 
64 3 8 8.16016 192 246 0 bTcabTcTcTcbbaTcTcbbabbbbbabaabTcaaabbbTcaaTcabbaTcaTcTcbababaababTcbaTcTcaaaababTcbTcbbTcbTcTcbbTcbbTcbbaaaTcbbabTcbTcaaaTcbbTcaaaTcbbTcbbTcbbTcTcbbTcabbTcbbaabTcbTcabbbbTcaaabbaaTcTcabTcbabTcbaTcTcaTcbabbabbTcaTcaaaTcaTcbbbabaTcbabbTcbbaTcaTcabbbbabbbaabTcaTcaabTcTcbbbTcabbTcTcTcabTcbTcbaTcaTcTcbaaTcbTcabaaTcTcb Q_SS 
64 3 7 8.16016 182 217 0 abTcaabTcbTcaTcaTcTcbTcaaaaaTcaTcabbbaTcbaTcTcabTcTcaabTcaaabaaaaaTcbaaaaaaTcbTcabTcaTcaTcaaTcbbaaTcbTcbTcabTcaabbTcaaaTcbaTcbTcaaabTcTcaaTcabbTcaabbTcaTcbbTcabTcTcbaTcbTcabbbaTcabbabTcbTcbbaTcbbTcaabbTcbbbbbbTcTcaTcTcbabTcTcabbbTcababTcabTcbabaTcaaaTcabaTcabbTcabTcbbbabbaTcaTcbb Q_SS 
64 3 167 8.16016 758 105 71 TcabaTcaaTcaTcabTcTcaaTcaTcTcbaaTcaTcaTcbbbbTcaTcbabbabTcaTcbTcTcaabaaTcaaaTcaaaaTcbTcaTcTcbbabTcabTcbaTcaaTcbTcaaTcTcaTcaTcaaaTcbTcbaTcaabbb Q_SS 
64 3 237 8.16016 921 85 305 TcaTcaTcbTcaTcaaTcTcaTcaTcTcbbbbbbTcbbbaTcabbaabbTcbaTcaTcababaaaaTcbbabTcTcaaTcbbTcabTcbbTcaabbaTcbababaaTcb Q_SS 
64 3 39 8.16016 282 77 68 TcbTcTcbabTcabbaaTcbbabaaaabbbTcTcTcaTcaTcbTcaaabaabTcaaabaTcbTcbTcaaaTcTcabbababTcaTcbTcbTcbTcbbbb Q_SS 
64 3 6 8.16016 156 191 0 TcbaTcabaTcbaaababTcbaTcbbbabbbbTcbbTcaaaTcaaTcaTcaTcbTcabbaTcbbTcaTcaaTcbTcaabbTcabTcaTcaTcaaabbTcbTcbTcbbabaabTcTcabbbaTcbaabbabTcaTcaaaTcbTcabaTcaTcaaaaaaTcbaaabbTcTcaTcabTcbbaTcbaTcbTcbbbbababbaaTcaaTcaTcbTcbbbaaTcbTcbTcaTcbbbabaTcbTcaaab Q_SS 
64 3 15 8.16016 244 134 35 TcaTcabTcaabababababTcaaTcTcbbTcaabbbbbbbbabTcabbaaTcbbTcTcaTcbbbaabbaTcabbbbaTcbaTcaabTcaTcabTcabTcbbbbTcaTcbbaTcbTcbbTcaTcbaaTcaabTcbabbTcbaTcaTcabaTcbTcbababTcbbaTcb Q_SS 
64 3 218 8.16016 789 45 287 TcaTcaTcTcaTcTcaTcaTcaabaabaababaabbabababababbTcabTcTcb Q_SS 
64 3 1 8.16016 71 84 0 aabaaTcaTcaTcbTcTcbaaTcbTcaaabaabTcaTcbaTcbTcbTcbTcaabbbbbTcaTcaababaaaaabaTcaTcaabbTcaTcTcaaTcababTcabbTcb Q_SS 
64 3 12 8.16016 197 263 0 aTcbTcbTcbbTcabTcTcTcbbaTcaaTcbabbbTcaTcabTcaTcbabbbaaTcbabaTcTcaTcabbaTcaTcTcaTcbbbbaaaTcaaTcaTcbaabaTcbTcbaaTcbaabTcaTcaTcabTcbaaaTcbbbTcbbbbTcabbbabTcaaTcaTcTcaTcbbaabTcaaababTcTcbTcabTcaaabTcbTcTcbTcaTcaTcbTcbTcTcbaTcaTcbTcaaaTcbTcaaaabTcbTcaabbTcaTcaTcaTcbaTcaTcaTcabaabaTcaaaabTcaTcbTcbabbbaabbbbbTcaTcaabaaTcaaTcbTcabbababTcTcabTcbTcbbb Q_SS 
64 3 4 8.16016 128 159 0 baaTcTcTcTcTcaTcTcaaaababTcTcabbbbbaabaTcaTcaaaabbaTcTcaabbTcaabbTcTcbTcbTcabaTcababTcTcbaaTcaabaTcbabaaTcbTcbaTcTcbaTcbbabTcTcbbaTcbaTcabaababbaTcaTcaTcbbbbTcTcbabbaaTcbTcbTcbaaabbaaaaTcTcbTcaaaTcTcaTcabb Q_SS 
64 3 19 8.16016 316 396 0 aTcbTcaTcTcTcabbaTcTcaTcTcbbTcTcTcTcTcbbbbTcaTcaaaTcbaTcTcTcTcbTcabaaabaTcaTcTcbTcabababbaTcbaaTcbbabaTcTcTcbaTcaabbTcTcTcaTcabbaTcTcabaTcbabaTcbabTcbbTcbaaTcaTcbaTcaTcbTcbababTcaaabTcaTcbbTcbTcaaabbbTcbbaTcbbaaTcaTcbaaTcbTcaaTcbbabbTcbbTcbaTcabaaTcTcTcbbTcabbaTcbbbbabbbbbTcaaTcabTcbTcbTcaTcbbabaaaTcbaaaTcbTcbTcabTcbaTcbbTcababaaaaTcaaaabTcbTcabaTcTcTcbaTcaTcTcbTcbaTcTcaTcTcaaaaaTcaaTcaTcbbbbTcbaTcaababaTcabaTcaaaTcaaTcbabbaTcbTcbTcabTcaabTcbbaaaTcabTcbTcaTcaaaTcaTcaTcbbbbbabaTcbbTcabaaaTcTcbbaaabbTcbababaaaaTcb Q_SS 
64 3 11 8.16016 229 309 0 TcTcbbaTcbbbTcTcbbbbabaaTcabbbTcbaaTcaTcabTcbTcaTcTcbTcabbTcaabbaTcaTcaTcbaaaabaTcaaTcaabbTcbaTcaaaTcTcbTcaTcTcabaTcaaTcaTcbabbaTcabbTcbaaaTcaaaaabTcTcabTcbaTcaTcaaaaTcaTcbbTcaTcaaabaTcaaTcbaTcbbaaTcaabbabaTcbTcbbTcbaTcbbbTcaaaTcTcabTcabbTcaTcTcbTcaTcTcbbbbabTcaTcTcbTcabbaTcbaaTcaTcbabbTcbTcbTcbbaabTcaTcaabbaaaaaaaaTcbaTcTcabbabTcaTcbTcbaaaTcaTcTcbaTcbaaTcbTcbaaTcTcaTcaababbabTcaTcaaTcababbTcaTcTcab Q_SS 
64 3 9 8.16016 141 31 40 TcaaTcaTcaTcabbbbbbbbTcbbbaabTcTcabbTcb Q_SS 
64 4 25 8.16016 338 39 41 ccccccccccccccccTdcbbTdcaTdTdbbbTdccTdcaaTdcac Q_SS 
64 4 4 8.16016 131 128 2 cTdcaaaTdTdaTdaacbbccbabacbaaabbaababcTdaabTdcccTdcaaTdacbacccTdcbbcTdabbTdbbccbabccbTdacabaTdcbacaTdcTdaacbacTdaabTdcaTdacbacbbbTdbTdTdbccaaccaaTdTdcb Q_SS 
64 4 256 8.16016 964 170 43 cacbcccTdaTdTdbTdbbbcaTdaaabcacbbbTdTdccabbbTdaaTdTdbTdaTdaaaTdbabaTdaaTdcaabTdbaTdcccTdbbTdaTdcabaaccabcabcbaTdbTdbTdaTdcTdcaaTdbbTdbcbbbbcTdaTdbcabTdTdcTdbabTdbaacTdaTdaTdaaTdcbTdbcabcaaabbTdbacaTdaTdabbTdaabcc Q_SS 
64 4 330 8.16016 1091 48 358 TdaTdaTdabcTdTdTdbabcbTdbbbbbbcabcTdcaTdcbcccccccacTdbcbcb Q_SS 
64 4 62 8.16016 518 106 126 cTdabcTdacbbabbabbTdabbaabcaaaTdcabTdbbaTdbbaaTdbaaabTdbaaacTdbTdTdbTdbcabTdabbTdaaaaabTdccTdTdbbaaaTdabaTdbcTdaaTdcTdccTdacacbac Q_SS 
64 4 178 8.16016 855 62 120 bbbbbbbbbacbcbbabbaabaccTdTdTdcbbTdbTdcbacbbbabTdabacbTdabTdabcTdabacbb Q_SS 
64 4 20 8.16016 212 83 34 caTdbbbbbbbbbbacbcbacbbTdaTdaccbabaTdcbaTdaTdTdcTdcabTdaTdabccbbTdbbaTdcaTdaaaccacaccTdabTdTdcbbacb Q_SS 
64 4 1137 8.16016 2075 88 224 bbTdbabTdbbcbTdTdabcabbcTdTdabacTdcbTdaTdcccabcTdcTdccbabbTdaccabcabTdacTdbaTdccccacaTdbaTdbcccccaTdccaTdcc Q_SS 
64 4 356 8.16016 1003 48 312 TdabTdabTdabbabbabbbcccbTdcbbcaTdcbaccaccacccTdbcaabbb Q_SS 
64 4 466 8.16016 1207 44 362 TdcaTdaabaababaabbbaccbbaaccccccccaTdcTdaaaTdaTdac Q_SS 
64 4 60 8.16016 468 100 65 ccccccbcacTdcbccaTdbTdbbaabaacccbbabbabbbaccTdaaTdacaaTdbccbcbcababaabacabaabcccbbabaTdccaaaTdababbTdaTdaTdcabb Q_SS 
64 4 52 8.16016 432 23 135 ccccccccccccccccccccccc Q_SS 
64 4 187 8.16016 812 70 138 cTdcbcaTdbcbaccbabbbccbabcaTdcTdcbaTdabcabTdbccbcbcaaabaaTdaTdbTdbbTdbaaTdcabbacb Q_SS 
64 4 137 8.16016 682 119 51 bbcbcbbccbcTdcbaTdabaaaacaTdTdccTdbbbbbacbaaabbTdbbTdaacabTdcbTdacTdacccTdaaacbacTdbaabcabcccaaTdaTdaTdaTdcccacbaaccaacaabbcbacbcbaaTdbc Q_SS 
64 4 56 8.16016 370 313 3 bcbTdbbTdTdcTdaTdaaccTdcTdccaaTdbbbabbaaTdcbbaacabaacTdaTdbTdaacTdbcTdcbacTdcTdbbTdbbTdbTdabTdcTdcbbTdaTdbaaTdcTdacTdbcaTdbbbcbTdaabbccabTdbTdcacTdTdbbcaTdcbbabbbaacacTdbTdccTdTdbTdacbbTdaTdcTdaccccTdbbTdaTdbcbcccTdccTdaaTdbacaTdaacbcaaaTdbcbbTdccaTdbccTdTdTdcTdbaTdaabccccccTdabbcbaTdacTdacTdTdbcTdTdbcbTdccbcababacTdaTdcacccbbTdcTdbbTdcbcbaTdbbTdaabccTdcTdaTdbbcbcTdbaTdabcbccTdaccbcbbccb Q_SS 
64 4 28 8.16016 310 62 88 TdaacccccccaccccbTdbTdaccbcTdcaccTdbTdaaTdcacTdccaaaTdbccacTdbTdcabTdbcaTdc Q_SS 
64 4 2 8.16016 80 61 5 bbbcbbTdbTdTdTdTdTdccaTdabcabbbcaacTdccTdababbaTdcbbabcbbcaacTdabaccaaTdb Q_SS 
64 4 247 8.16016 901 57 167 ccccccccTdccccaTdcTdacacbbacbaccccccabTdcbTdbbcTdcaaabbTdacbccac Q_SS 
64 4 163 8.16016 810 68 112 TdaTdTdTdbaacacabTdcbbccbaaTdccbTdcacaccbcacbcbbbccbbTdTdacbTdccbbaabcbTdabTdcTdb Q_SS 
64 4 39 8.16016 308 38 40 bbbbbbbbbbbbbbbbTdaTdbaccTdcbTdccTdbaaTdbTdcb Q_SS 
64 4 87 8.16016 566 144 35 ccccbcccbTdTdcTdcaTdbcccTdTdacTdccaTdabbbbcTdbacccaTdacTdaaacTdbbbcacTdaaTdTdaabTdcbcaTdTdbTdcTdaaccTdcccbabTdcaacTdTdcbcccaabaacTdcTdTdTdabTdTdbTdbaaTdTdaabbabcbbaaTdacTdbaaaacTdb Q_SS 
64 4 4 8.16016 131 67 10 bbbbbcTdbbcTdaTdaTdbTdaaTdcbTdcbcbaacabbcaTdaTdacbcTdcbabbabaacabcbbcbcbTdccbb Q_SS 
64 4 247 8.16016 939 141 90 bbbbbbabbTdccbbcbbbbbTdabccbacabcbccacbTdaccacabcTdcbcbabbTdcTdabcTdabbaccTdcTdaabbbcTdbbbbabTdaTdabaTdbTdaaccTdTdcbTdbccbTdbbbcabcTdaTdaTdTdbTdbbabbTdbcababTdaccbcbb Q_SS 
64 4 70 8.16016 599 49 106 bbbabbbbbbbbbbbbbacTdbcaacbTdTdbcTdbaccbbcaaaTdcTdccaTdc Q_SS 
64 4 447 8.16016 1305 45 145 cTdccTdbccTdbbccTdcTdcTdbcbcTdbTdcbTdTdaaaTdcbcTdbcTdbTdTdTda Q_SS 
64 4 159 8.16016 906 197 42 TdaccbcccbTdbcbTdcaTdTdacTdabTdcTdbabTdcbbaTdcTdcTdcTdaTdTdaaTdbcaabbcaaaTdacTdcabcTdabTdabbaaaaaaaTdccbbbbabTdcTdbcTdabaTdaTdbcTdcbacbbbbccacbbcbTdTdbaabTdbaTdbacabTdbaabTdaaacbbcbabcbcbaTdabbTdccTdacbcccaTdaTdcabbccbTdbacabbaccccbbTdcb Q_SS 
64 4 1807 8.16016 2785 65 609 bbbTdbbbbbbbbabacbbcTdbcababcbcbbTdaaTdaTdaaTdbabccTdcccbbacTdbabTdaTdcaaab Q_SS 
64 4 1160 8.16016 2098 107 235 ccacccbcbacTdbabbbcacbcTdbabaaTdTdaaaTdTdccbcTdabbTdabbabccTdbcbbTdabbbcbaaTdcTdcbacbbbTdbaacccabcTdbacTdaacabbbTdcccbacccb Q_SS 
64 4 2309 8.16016 3573 84 517 cccabccTdabcaccTdccababacbcbaTdbbbaTdaabaTdaTdbcbabcbbTdccbabbTdbbTdacTdaabcaaTdaTdccTdaccccbbTdbb Q_SS 
64 4 45 8.16016 483 72 85 bbbbbbcbbbbaabaTdbbbTdacTdcTdcTdTdacbabaaTdcbTdaabbaacbTdaaababbbccacbTdaabbcTdccac Q_SS 
64 4 223 8.16016 929 46 121 bbbbabcbbbbbbbbbbacacacTdbTdacabbbacbTdaaTdTdbaTdbTdc Q_SS 
64 4 2 8.16016 70 37 21 TdccccccccccTdccaTdccaaacTdcbcaTdaTdaaTdbcbc Q_SS 
64 4 74 8.16016 663 26 56 bbbbbcbbbbbcbbcTdaTdTdbbbTdaTdc Q_SS 
64 4 749 8.16016 1862 39 214 accccacccccbcbcbcacabbacTdcaaacTdbaTdabcTdc Q_SS 
64 4 97 8.16016 741 83 132 bbbbbbbcbacccabaTdabbTdbTdbTdabTdTdcaabTdaccbbbcbbTdTdbcTdbTdcbcTdaTdcaTdaTdbcacaaaTdabcTdaccbcabaTdb Q_SS 
64 4 648 8.16016 1867 165 111 bbbbbbbbbbbcabbcaababaabaaccTdbcaabTdaabaTdbcaTdabcTdccbbcTdbbbbcabbTdTdcTdbabbbTdaabbabTdabbcTdbacbaaaTdacaaacbTdacTdaTdcTdbTdcbbaaaTdbbcTdcTdccTdcTdaacaTdcaccTdacbTdbbTdbaTdacbTdcTdacTdbTdbabaacb Q_SS 
64 4 742 8.16016 1975 82 942 TdaTdaTdaaTdTdTdabTdaaababbbbbacbbbTdaccbcTdaabTdacbabTdaTdTdacbaacTdTdacbTdcccTdabbccbaaTdaacaccbbc Q_SS 
64 4 1326 8.16016 2531 116 311 ccccccccccccccacaccbcbacbTdabbbcbaaTdabbcccbcbTdaTdcacTdabbaTdcTdabcbTdbTdbcTdabTdbcbbcbbaTdbcbTdbcbaaTdcTdcbbaTdbcaacbbccbaTdbTdbaTdbc Q_SS 
64 4 2 8.16016 68 55 4 cccccbaaTdaTdTdTdbbTdcbcTdcbabaccccTdaccTdbTdcccbTdaTdbccbTdaaaaccc Q_SS 
64 4 55 8.16016 566 38 38 cbccbcccbTdccTdTdcabbccTdTdcTdcacacTdccccTdaTdb Q_SS 
64 4 58 8.16016 549 49 68 bbbbbcbbcbbcbcbcaaTdbbaTdaaccacTdccTdbTdbTdTdbbbacabbbTdc Q_SS 
64 4 11 8.16016 184 79 7 cccccbcTdbcTdcTdTdbTdbabTdcbcaccaTdbcbacbabTdabTdabccbTdcacabbcbcTdaacccacaaaTdbbaTdaabcTdbTdb Q_SS 
64 4 194 8.16016 798 114 419 bTdaTdbaTdaTdacTdaTdaTdTdbTdabaccabbbbaTdbTdTdcbcacTdbbacbbbabTdccaccTdabTdcbTdcacTdcccTdbTdcaccbaaacccbcaacaTdTdaTdaacbabTdcacabbaTdcTdcaTdb Q_SS 
64 4 6 8.16016 159 69 21 ccbcccccbTdccacTdTdccbTdcaccTdaacbaacTdaTdbTdTdTdcbcTdaTdabcbTdcbaTdabTdacaaaTdcTdccac Q_SS 
64 4 307 8.16016 1159 134 266 TdaTdaTdcTdbaaccbccccccbTdbbccbabTdbTdaTdbcaaTdacacTdccbcbaaccTdaTdbaTdcbaabcacaTdabbcaTdaacTdTdaTdbcbccTdcTdccccbabcaTdTdbbaabacTdccbTdaaTdccaaTdTdccaccTdcbaTdbac Q_SS 
64 4 25 8.16016 316 33 25 ccccbccbcbcbcbacTdbcbaccTdacaaaacTdc Q_SS 
64 4 44 8.16016 444 45 108 cTdccbcTdcccccaTdccaTdacaccTdacaabaTdabacTdcaaTdcbTdTda Q_SS 
64 4 6 8.16016 186 213 0 TdbcbabaabbcaTdcbbcbTdaaTdTdTdbbacaaTdaabTdcTdbcbcbcabcTdbcbcabcaTdbaTdcbTdTdccTdabTdTdaTdTdaTdcaTdcccbTdbacTdcbTdccccacccababcTdcabbaacbacaTdbTdcbbaTdabccTdacabbaaTdbTdbbbTdaaTdaccTdbcaTdbbcaTdcbTdcaTdabcabTdbcTdcabcaccaaTdccaabbbcabacbaccccacTdcTdacTdbcTdc Q_SS 
64 4 26 8.16016 279 40 53 ccccTdccccccacbbaacccaaTdaabbaTdTdbcaabbcacc Q_SS 
64 4 35 8.16016 413 68 37 cccbccbcbbcbbbacacaacbaaaaTdbccaccccTdbcabTdTdbabcbcbTdacabbacTdbbacbcabTdc Q_SS 
64 4 22 8.16016 282 108 63 TdaTdTdbaTdaTdbabbbbbbbbbbaTdbbaTdTdbTdTdbTdaTdcbTdcacTdcbbbcTdbcccbTdaabcaTdbTdcbaTdbcbTdTdbTdbTdacbTdacaaccTdcTdcaTdccTdTdabbTdcTdbbabacc Q_SS 
64 4 75 8.16016 590 171 13 bcbbbbbbcTdTdabTdcaabaaaccbTdTdbabacTdaTdccbbccaTdcacbTdbccbacbTdTdaTdcbaTdTdaTdaacaaabTdabbbbbbaTdTdababTdcbbcTdbcbcbcaTdaTdbccaTdcbTdbabcabaaTdbTdbbTdabcTdacTdabcaTdaaccTdbTdaacTdbcabccaabbcabacTdbTdbabbb Q_SS 
64 4 132 8.16016 856 37 181 bbbbbbbbTdbbabbTdaTdcbababaaTdbbTdcaTdabaTdc Q_SS 
64 4 46 8.16016 472 31 95 ccccccccbaccccccaabcbTdaaabTdTdbcc Q_SS 
64 4 150 8.16016 966 52 55 ccccccccccccTdbcbTdTdbaTdbTdbabTdbcTdacccaTdccTdccTdaacaTdcTdaTdb Q_SS 
64 4 95 8.16016 728 91 57 ccccbbccccTdcacaaaTdbbcbcbTdbacaaaabcaaacTdabTdaacaTdcaabcTdbTdbbacbTdcTdbbTdacbcabaccacccbbbbabbacaTda Q_SS 
64 4 18 8.16016 269 20 48 bbbcbbbbbbbbbTdcbbTdbb Q_SS 
64 4 560 8.16016 1537 47 266 bcccbccccbaccccabbbcbcccbbbccaTdaTdacTdbaaTdTdcaaTdac Q_SS 
64 4 16 8.16016 272 89 46 cccccccccbcaacabTdTdbbTdaabcTdcbbcaTdcbTdbbcccTdaaabTdaaacTdcbcabbabbccccaaccaaTdcccbacacTdcbTdbabacc Q_SS 
64 4 71 8.16016 687 43 69 cccbccbccTdcTdbcaaaTdcTdTdcaccTdcccccTdaaaabcTdaTdac Q_SS 
64 4 241 8.16016 1004 73 239 bTdbTdbTdbTdbTdaaccabTdcTdbTdcccTdbbTdbTdbccbaaabbTdaTdbTdbTdbTdaTdcababbTdcabcaaaTdcbaTdTdcbb Q_SS 
64 4 158 8.16016 780 45 294 aTdaTdaTdaTdacTdaTdaTdaTdabcTdacccccbccaabbacccaaaTdabb Q_SS 
64 4 164 8.16016 819 100 93 bbbbbbccbacabccaaTdaabcccbTdacaTdTdcaacaTdabTdccbbcccTdaccccabcaTdabcTdbbTdaTdbTdbTdcTdaTdTdaabTdTdTdabbTdaaTdbcccTdcTdabbc Q_SS 
64 4 259 8.16016 1262 129 155 TdaTdTdbbbcbbbacacbbabaTdcbcTdcccaacbcbbccbcbccbTdTdcccbcabcTdaacbabTdbacbaTdabcaccbTdbccbTdacTdbbbcccbTdbTdaTdcbaTdacbabccTdcTdTdbbTdaaacccaTdcbTdabbac Q_SS 
64 4 26 8.16016 364 47 64 bcbbbbTdcbbbcbbcTdbbaTdacTdcabTdaTdcTdaacaacTdabTdacTdaac Q_SS 
64 4 61 8.16016 410 102 29 bbbbbcTdbbTdTdaTdaaTdbccaacbTdbTdcbbaTdbbaabccTdcbTdaaTdbbcaccbTdbacabbcTdabbTdbcbTdbbccabTdTdbcTdcccTdaabcTdbbTdcbbabbcbbc Q_SS 
64 4 4 8.16016 127 156 0 aaTdbacaaaabTdacTdTdacTdbcbcTdcTdbacTdbTdaTdaaaTdTdcTdcTdbTdabTdbaaTdaaTdaaabbTdbbcaacaabccTdccaTdcaaacTdcTdcbcccTdTdcbcbcbTdbcTdTdaaccaabTdbaccaTdcaTdcbbbbbabbTdcTdaTdbaTdTdacbaaacTdbbaaabTdcbb Q_SS 
64 4 49 8.16016 398 86 111 TdaTdaTdabbabccbabcTdTdcTdcbcbcaTdTdcTdcaaaaacTdbababcTdaTdcaTdaabTdbbbbTdacaabTdbcTdbaTdcaaTdbccbaTdbbbbb Q_SS 
64 4 387 8.16016 1447 60 201 bbbbabbbTdTdabbcbccbaaTdbaccTdbTdccbTdabbaccTdbbaTdcabaTdcTdcaabbcabac Q_SS 
64 4 80 8.16016 566 110 88 TdabbbcacbbbTdcTdaTdcbTdcbbbbcabTdaaTdbcbabTdbcTdbcbbbacaaTdTdaTdaaccbcbabcTdaTdcaaTdaTdbbabTdaabbaTdbccTdbaTdcaaaTdcTdccaccbabbbTdbb Q_SS 
64 4 7 8.16016 99 23 40 bbbbbbbbbbbbbTdaTdabbTdbbb Q_SS 
64 4 8 8.16016 124 63 19 TdbbbabTdbbbabbbcTdbaccccaababTdbbcbTdcabTdaTdccbcTdcbaTdabTdbcTdabaTdTdbcTdc Q_SS 
64 4 103 8.16016 538 35 45 cccccccacbbcTdbbbabacaTdbcacabcTdabbTdb Q_SS 
64 4 72 8.16016 434 74 287 TdaTdaTdaTdaTdaTdcTdaaTdcaTdaacTdacTdcacaTdaaccTdbTdTdbbTdbccaccTdccaTdcaccTdbTdbaabbcbbacaabc Q_SS 
64 4 49 8.16016 475 52 191 TdaTdTdacTdacTdacTdcacbcbbcbccabbcbaTdacaacTdbbcabcbcacbTdaab Q_SS 
64 4 87 8.16016 513 60 72 cccccccaccTdbccaabccbbTdabbTdaccabTdbcTdaacTdaccbbccTdaaacbbaTdccTdcb Q_SS 
64 4 99 8.16016 537 147 12 bcbTdbbbcbbcTdcbbbacaabbbaacaaccTdbbTdTdaabbcccbaTdbbbaTdbTdTdcaaTdbbTdTdcccTdcacbaTdbabbbTdbTdccbbacTdbaaTdaTdbccbTdbbbcacTdTdbcTdaabaaabcbbcbbbTdaaaTdcaaababcTdcbTdTdaaaTdaTdc Q_SS 
64 4 926 8.16016 1948 104 678 TdacTdaTdaTdaTdaTdaTdaTdcacTdaTdTdTdabcbbbbcTdbcTdbcbaabbTdcabcccTdcTdTdcaaaaaaTdaacTdcbbTdaTdbacbcacccbbaaaaTdaabcbbbaTdTdaTdacTdb Q_SS 
64 4 441 8.16016 1553 45 135 cccccacbccbcTdccbbbabaTdbbccbTdbcaTdccbccbababccc Q_SS 
64 4 11 8.16016 228 275 1 aabbcbTdcaacTdTdabbTdTdcacbacbbccacabbTdaTdaTdcbTdbbaTdbbcacbaaTdcbaTdabaTdaccTdcTdcccaTdaaTdbbbacTdbbTdTdbcacbabcabaaabccbbTdcaTdbTdaTdbabTdcTdbTdbbcaaTdcaTdbTdcTdTdcTdaTdbaacbTdbTdacabbbTdaTdbcTdaaabTdTdabcTdacbccaaaccbcbabaaTdcaaTdbcbTdbaaaTdccbacaacbccTdccbTdcbaacacbbacaacTdbTdcbbacabcTdcTdbccTdaacTdccbbcacabaTdabTdbacccbcccc Q_SS 
64 4 14 8.16016 220 53 54 cccccccccccbcccccccaTdbcTdbccacTdcTdacbabTdcaaaabTdcccTdaTdac Q_SS 
